id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAnAAF7KhAAk,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349581,89,9,2001,2,AAKG9OAAnAAF7KhAAk,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S12_2_2.png?refresh=-6888970490884940243,2,7493588.4095,5796604.3959
AAKG9OAAFAAENV2AAN,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon srebrzysty,Acer saccharinum,D349580,136,10,2001,2,AAKG9OAAFAAENV2AAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S12_2_2.png,2,7493589.7881,5796609.5947
AAKG9OAAFAAENV2AAM,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon srebrzysty,Acer saccharinum,D349579,116,10,2001,2,AAKG9OAAFAAENV2AAM,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S15_2_2.png?refresh=-2034682984522855471,2,7493592.2666,5796616.1611
AAKG9OAAFAAENV2AAL,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon srebrzysty,Acer saccharinum,D349578,91,10,2001,2,AAKG9OAAFAAENV2AAL,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S15_2_2.png,2,7493593.8285,5796621.5424
AAKG9OAAFAAENV2AAK,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349577,116,10,2001,3,AAKG9OAAFAAENV2AAK,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S1G_3_3.png?refresh=-4752367023411233648,3,7493596.7617,5796626.2838
AAKG9OAAFAAENV2AAJ,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon srebrzysty,Acer saccharinum,D349576,200,10,2001,3,AAKG9OAAFAAENV2AAJ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S16_3_3.png?refresh=3629498779654036323,3,7493598.7821,5796632.1204
AAKG9OAAFAAENV2AAI,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon srebrzysty,Acer saccharinum,D349575,79,8,2001,1,AAKG9OAAFAAENV2AAI,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S1C_1_1.png?refresh=-2644397441263418053,1,7493599.7947,5796637.1375
AAKG9OAAFAAENV2AAH,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349574,106,9,2001,2,AAKG9OAAFAAENV2AAH,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S12_2_2.png,2,7493603.0961,5796643.338
AAKG9OAAFAAENV2AAG,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349573,175,10,2001,3,AAKG9OAAFAAENV2AAG,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S16_3_3.png,3,7493604.6582,5796648.7193
AAKG9OAAFAAENV2AAF,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon srebrzysty,Acer saccharinum,D349572,157,10,2001,3,AAKG9OAAFAAENV2AAF,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S16_3_3.png,3,7493606.0376,5796654.5573
AAKG9OAAFAAENV2AAE,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon srebrzysty,Acer saccharinum,D349571,153,9,2001,2,AAKG9OAAFAAENV2AAE,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S12_2_2.png,2,7493608.1517,5796662.4015
AAKG9OAAFAAENV2AAD,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon srebrzysty,Acer saccharinum,D349570,140,10,2001,3,AAKG9OAAFAAENV2AAD,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S1G_3_3.png,3,7493610.4488,5796670.4276
AAKG9OAAFAAENV2AAC,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349569,101,8,2001,3,AAKG9OAAFAAENV2AAC,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S1G_3_3.png,3,7493614.4825,5796677.1747
AAKG9OAAFAAENV2AAB,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349568,98,8,2001,3,AAKG9OAAFAAENV2AAB,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S10_3_3.png?refresh=-1211789703411096224,3,7493615.9529,5796682.7387
AAKG9OAAFAAENV2AAA,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349567,54,7,2001,1,AAKG9OAAFAAENV2AAA,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S1C_1_1.png,1,7493619.0691,5796687.3883
AAKG9OAAFAAENVyAAm,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349566,108,8,2001,3,AAKG9OAAFAAENVyAAm,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S1G_3_3.png,3,7493620.8166,5796694.5941
AAKG9OAAFAAENVyAAl,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349565,80,7,2001,3,AAKG9OAAFAAENVyAAl,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S1G_3_3.png,3,7493623.1105,5796700.1565
AAKG9OAAnAAF7KxAAO,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349612,60,7,2001,2,AAKG9OAAnAAF7KxAAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S15_2_2.png,2,7493522.7719,5796426.46
AAKG9OAAnAAF7KlAAc,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon jawor,Acer pseudoplatanus,D349611,60,7,2001,2,AAKG9OAAnAAF7KlAAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S15_2_2.png,2,7493524.3348,5796432.3891
AAKG9OAAnAAF7KlAAb,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon jawor,Acer pseudoplatanus,D349610,47,6,2001,1,AAKG9OAAnAAF7KlAAb,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S14_1_1.png?refresh=-1407246804437415684,1,7493527.1785,5796438.4077
AAKG9OAAnAAF7KlAAa,22.10.2013,Zarząd Zieleni m.st. Warszawy,dąb czerwony,Quercus rubra,D349609,146,10,2001,3,AAKG9OAAnAAF7KlAAa,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S16_3_3.png,3,7493528.3737,5796442.8771
AAKG9OAAnAAF7KlAAZ,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349608,110,9,2001,3,AAKG9OAAnAAF7KlAAZ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S10_3_3.png,3,7493530.5786,5796450.0827
AAKG9OAAnAAF7KlAAY,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349607,"46, 47",8,2001,2,AAKG9OAAnAAF7KlAAY,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S15_2_2.png,2,7493533.6053,5796456.4664
AAKG9OAAnAAF7KlAAX,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon jawor,Acer pseudoplatanus,D349606,103,8,2001,2,AAKG9OAAnAAF7KlAAX,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S12_2_2.png,2,7493535.0757,5796461.3915
AAKG9OAAnAAF7KlAAW,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349605,76,8,2001,2,AAKG9OAAnAAF7KlAAW,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S15_2_2.png,2,7493537.188,5796467.6846
AAKG9OAAnAAF7KlAAV,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349604,56,6,2001,1,AAKG9OAAnAAF7KlAAV,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S1C_1_1.png,1,7493539.1172,5796473.9787
AAKG9OAAnAAF7KlAAU,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349603,"34, 32, 27",6,2001,1,AAKG9OAAnAAF7KlAAU,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S1C_1_1.png,1,7493540.9537,5796479.2681
AAKG9OAAnAAF7KlAAT,22.10.2013,Zarząd Zieleni m.st. Warszawy,brzoza brodawkowata,Betula pendula,D349602,184,12,2001,3,AAKG9OAAnAAF7KlAAT,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S10_3_3.png,3,7493543.7046,5796484.6487
AAKG9OAAnAAF7KlAAS,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349601,47,7,2001,1,AAKG9OAAnAAF7KlAAS,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S14_1_1.png,1,7493545.7249,5796490.3032
AAKG9OAAnAAF7KlAAR,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349600,50,7,2001,2,AAKG9OAAnAAF7KlAAR,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S11_2_2.png?refresh=4665388843669854499,2,7493547.5607,5796495.5015
AAKG9OAAnAAF7KlAAQ,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon jawor,Acer pseudoplatanus,D349599,41,5,2001,1,AAKG9OAAnAAF7KlAAQ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S1C_1_1.png,1,7493550.3129,5796501.3379
AAKG9OAAnAAF7KlAAP,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349598,92,8,2001,3,AAKG9OAAnAAF7KlAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S1G_3_3.png,3,7493551.8759,5796507.4491
AAKG9OAAnAAF7KlAAO,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349597,110,9,2001,2,AAKG9OAAnAAF7KlAAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S12_2_2.png,2,7493553.5298,5796513.1959
AAKG9OAAnAAF7KlAAN,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349596,"27, 28",5,2001,1,AAKG9OAAnAAF7KlAAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S1C_1_1.png,1,7493555.6411,5796518.6677
AAKG9OAAnAAF7KlAAM,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349595,66,7,2001,2,AAKG9OAAnAAF7KlAAM,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S15_2_2.png,2,7493558.5758,5796524.5038
AAKG9OAAnAAF7KlAAL,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D349594,63,7,2001,1,AAKG9OAAnAAF7KlAAL,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403570_S14_1_1.png,1,7493561.3277,5796530.2485
