id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAENREAAO,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331117,95,15,2001,1,AAKG9OAAFAAENREAAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S14_1_1.png?refresh=3084861287159346404,1,7494021.3531,5786636.4768
AAKG9OAAFAAENREAAN,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331116,95,16,2001,1,AAKG9OAAFAAENREAAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1B_1_1.png?refresh=9080107317004582398,1,7494027.7703,5786637.5662
AAKG9OAAFAAENQsAAc,18.06.2013,Zarząd Zieleni m.st. Warszawy,topola  sp.,Populus  sp.,D331576,207,17,2001,1,AAKG9OAAFAAENQsAAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1F_1_1.png?refresh=1393630318242444592,1,7494124.7007,5786638.3646
AAKG9OAAFAAENQwAAE,18.06.2013,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D331591,"75, 74, 76, 20, 29",14,2001,1,AAKG9OAAFAAENQwAAE,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S14_1_1.png,1,7494142.7573,5786638.5266
AAKG9OAAFAAENREAAH,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331110,156,17,2001,1,AAKG9OAAFAAENREAAH,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1C_1_1.png?refresh=-5883455238126357226,1,7494082.9503,5786638.6888
AAKG9OAAFAAENREAAM,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331115,92,16,2001,1,AAKG9OAAFAAENREAAM,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1C_1_1.png,1,7494034.0052,5786639.2955
AAKG9OAAFAAENREAAL,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331114,94,15,2001,1,AAKG9OAAFAAENREAAL,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S14_1_1.png,1,7494040.0555,5786640.02
AAKG9OAAFAAENQsAAf,18.06.2013,Zarząd Zieleni m.st. Warszawy,jesion  sp.,Fraxinus  sp.,D331579,"37, 35, 27, 21",12,2001,1,AAKG9OAAFAAENQsAAf,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1B_1_1.png,1,7494122.5034,5786640.5615
AAKG9OAAFAAENREAAE,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331107,160,17,2001,1,AAKG9OAAFAAENREAAE,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1C_1_1.png,1,7494091.4793,5786642.6103
AAKG9OAAFAAENQsAAd,18.06.2013,Zarząd Zieleni m.st. Warszawy,topola  sp.,Populus  sp.,D331577,286,17,2001,1,AAKG9OAAFAAENQsAAd,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1B_1_1.png,1,7494123.973,5786643.1199
AAKG9OAAFAAENREAAK,18.06.2013,Dzielnica Włochy,jesion  sp.,Fraxinus  sp.,D331113,10,6.5,2001,1,AAKG9OAAFAAENREAAK,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1E_1_1.png?refresh=-5653811193239034239,1,7494058.4836,5786643.7462
AAKG9OAAFAAENREAAJ,18.06.2013,Dzielnica Włochy,morwa  sp.,Morus  sp.,D331112,117,14,2001,1,AAKG9OAAFAAENREAAJ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S14_1_1.png,1,7494062.609,5786644.3811
AAKG9OAAFAAENQwAAD,18.06.2013,Zarząd Zieleni m.st. Warszawy,grusza  sp.,Pyrus  sp.,D331590,"80, 48",14,2001,1,AAKG9OAAFAAENQwAAD,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1B_1_1.png,1,7494142.3085,5786646.2073
AAKG9OAAFAAENREAAI,18.06.2013,Dzielnica Włochy,sumak octowiec,Rhus typhina,D331111,"17, 12",6,2001,1,AAKG9OAAFAAENREAAI,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1B_1_1.png,1,7494077.5527,5786647.1067
AAKG9OAAFAAENQsAAe,18.06.2013,Zarząd Zieleni m.st. Warszawy,jesion  sp.,Fraxinus  sp.,D331578,"136, 79, 46",15,2001,1,AAKG9OAAFAAENQsAAe,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S14_1_1.png,1,7494124.9881,5786648.6043
AAKG9OAAFAAENQwAAC,18.06.2013,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D331589,"82, 98",16,2001,1,AAKG9OAAFAAENQwAAC,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1C_1_1.png,1,7494145.2453,5786649.5862
AAKG9OAAFAAENQsAAg,18.06.2013,Zarząd Zieleni m.st. Warszawy,jesion  sp.,Fraxinus  sp.,D331580,"87, 55, 31, 37, 26",15,2001,2,AAKG9OAAFAAENQsAAg,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S11_2_2.png?refresh=3147175614454438928,2,7494126.8277,5786654.1796
AAKG9OAAFAAENQwAAB,18.06.2013,Zarząd Zieleni m.st. Warszawy,orzech włoski,Juglans regia,D331588,"10, 6, 8",4,2001,1,AAKG9OAAFAAENQwAAB,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1E_1_1.png,1,7494147.9183,5786661.8343
AAKG9OAAFAAENQwAAA,18.06.2013,Zarząd Zieleni m.st. Warszawy,śliwa  sp.,Prunus  sp.(śliwa),D331587,"57, 48, 45, 38",11,2001,1,AAKG9OAAFAAENQwAAA,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S14_1_1.png,1,7494147.5596,5786668.5094
AAKG9OAAFAAENQsAAk,18.06.2013,Zarząd Zieleni m.st. Warszawy,topola  sp.,Populus  sp.,D331584,384,24,2001,1,AAKG9OAAFAAENQsAAk,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S14_1_1.png,1,7494151.9752,5786682.1266
AAKG9OAAFAAENQsAAm,18.06.2013,Zarząd Zieleni m.st. Warszawy,jesion  sp.,Fraxinus  sp.,D331586,"18, 16",6,2001,1,AAKG9OAAFAAENQsAAm,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1E_1_1.png,1,7494151.9762,5786682.9497
AAKG9OAAFAAENQsAAj,18.06.2013,Zarząd Zieleni m.st. Warszawy,topola  sp.,Populus  sp.,D331583,"198, 176",24,2001,1,AAKG9OAAFAAENQsAAj,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1B_1_1.png,1,7494152.5299,5786686.4231
AAKG9OAAFAAENQsAAl,18.06.2013,Zarząd Zieleni m.st. Warszawy,grusza  sp.,Pyrus  sp.,D331585,"45, 52",12,2001,1,AAKG9OAAFAAENQsAAl,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1F_1_1.png,1,7494153.2667,5786689.0734
AAKG9OAAFAAENQsAAi,18.06.2013,Zarząd Zieleni m.st. Warszawy,topola  sp.,Populus  sp.,D331582,208,24,2001,1,AAKG9OAAFAAENQsAAi,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1F_1_1.png,1,7494153.2684,5786690.5364
AAKG9OAAFAAENQsAAh,18.06.2013,Zarząd Zieleni m.st. Warszawy,topola  sp.,Populus  sp.,D331581,205,24,2001,1,AAKG9OAAFAAENQsAAh,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S14_1_1.png,1,7494156.3954,5786699.4922
AAKG9OAAFAAENQ4AAc,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331102,113,15,2001,1,AAKG9OAAFAAENQ4AAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1B_1_1.png,1,7494100.9716,5786608.6785
AAKG9OAAFAAENRQAAg,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331161,142,16,2001,1,AAKG9OAAFAAENRQAAg,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S14_1_1.png,1,7493929.9373,5786610.9885
AAKG9OAAFAAENRQAAK,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331139,233,17,2001,2,AAKG9OAAFAAENRQAAK,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S11_2_2.png,2,7493939.7471,5786612.622
AAKG9OAAFAAENQsAAX,18.06.2013,Zarząd Zieleni m.st. Warszawy,jesion  sp.,Fraxinus  sp.,D331571,168,15,2001,2,AAKG9OAAFAAENQsAAX,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S15_2_2.png?refresh=-7291814239488157177,2,7494119.722,5786613.5936
AAKG9OAAFAAENREAAA,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331103,161,17,2001,1,AAKG9OAAFAAENREAAA,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1C_1_1.png,1,7494099.5119,5786614.4404
AAKG9OAAFAAENRQAAJ,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331138,216,17,2001,2,AAKG9OAAFAAENRQAAJ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S11_2_2.png,2,7493958.5418,5786616.3473
AAKG9OAAFAAENRQAAI,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331137,132,15,2001,1,AAKG9OAAFAAENRQAAI,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1C_1_1.png,1,7493968.7182,5786618.0724
AAKG9OAAFAAENREAAB,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331104,157,17,2001,1,AAKG9OAAFAAENREAAB,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S1C_1_1.png,1,7494097.5926,5786619.2887
AAKG9OAAFAAENRQAAH,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331136,100,15,2001,1,AAKG9OAAFAAENRQAAH,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S14_1_1.png,1,7493980.7288,5786620.6175
AAKG9OAAFAAENREAAF,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331108,264,17,2001,2,AAKG9OAAFAAENREAAF,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S15_2_2.png,2,7494086.6873,5786620.9477
AAKG9OAAFAAENRQAAG,18.06.2013,Dzielnica Włochy,kasztanowiec pospolity,Aesculus hippocastanum,D331135,114,16,2001,1,AAKG9OAAFAAENRQAAG,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403693_S14_1_1.png,1,7493986.138,5786621.6168
