id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAENV+AAd,22.10.2013,Dzielnica Bielany,brzoza brodawkowata,Betula pendula,D349068,65,9,2001,2,AAKG9OAAFAAENV+AAd,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403437_S11_2_2.png?refresh=3141344257859297348,2,7491913.7715,5796931.9478
AAKG9OAAFAAENV+AAe,22.10.2013,Dzielnica Bielany,jabłoń  dzika,Malus sylvestris,D349069,"22, 25, 27",4,2001,1,AAKG9OAAFAAENV+AAe,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403437_S1C_1_1.png?refresh=8159640898606057645,1,7491926.4717,5796923.6241
AAKG9OAAFAAENV+AAf,22.10.2013,Dzielnica Bielany,grusza  sp.,Pyrus  sp.,D349070,42,4,2001,1,AAKG9OAAFAAENV+AAf,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403437_S1C_1_1.png,1,7491947.2297,5796920.3059
AAKG9OAAFAAENV+AAg,22.10.2013,Dzielnica Bielany,grusza  sp.,Pyrus  sp.,D349071,47,4,2001,1,AAKG9OAAFAAENV+AAg,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403437_S1B_1_1.png?refresh=-5103137627670928040,1,7491957.7469,5796919.0113
AAKG9OAAFAAENV+AAh,22.10.2013,Dzielnica Bielany,grusza  sp.,Pyrus  sp.,D349072,54,6,2001,2,AAKG9OAAFAAENV+AAh,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403437_S11_2_2.png,2,7491960.6736,5796919.0066
AAKG9OAAFAAENVLAAQ,22.10.2013,Dzielnica Bielany,grusza  sp.,Pyrus  sp.,D349073,"52, 33",5,2001,1,AAKG9OAAFAAENVLAAQ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403437_S1C_1_1.png,1,7491962.959,5796918.2726
AAKG9OAAFAAENVLAAR,22.10.2013,Dzielnica Bielany,wiąz szypułkowy,Ulmus laevis ,D349074,"59, 55, 62, 51",8,2001,2,AAKG9OAAFAAENVLAAR,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403437_S12_2_2.png?refresh=-4960128964537486795,2,7491977.865,5796915.9676
AAKG9OAAFAAENV+AAZ,22.10.2013,Zarząd Zieleni m.st. Warszawy,brzoza brodawkowata,Betula pendula,D349064,93,10,2001,3,AAKG9OAAFAAENV+AAZ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403437_S10_3_3.png?refresh=-2298156966434210507,3,7492002.2792,5797617.0961
AAKG9OAAFAAENV+AAc,22.10.2013,Dzielnica Bielany,brzoza brodawkowata,Betula pendula,D349067,64,8,2001,2,AAKG9OAAFAAENV+AAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403437_S11_2_2.png,2,7492013.952,5796917.6881
AAKG9OAAFAAENV+AAb,22.10.2013,Dzielnica Bielany,sosna pospolita,Pinus sylvestris,D349066,78,9,2001,2,AAKG9OAAFAAENV+AAb,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403437_S11_2_2.png,2,7492017.1992,5796917.6376
AAKG9OAAFAAENV+AAa,22.10.2013,Dzielnica Bielany,brzoza brodawkowata,Betula pendula,D349065,67,9,2001,2,AAKG9OAAFAAENV+AAa,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403437_S11_2_2.png,2,7492019.5759,5796916.9494
AAKG9OAAFAAENVLAAS,22.10.2013,Dzielnica Bielany,śliwa  sp.,Prunus  sp.(śliwa),D349075,"19, 13, 14",3,2001,2,AAKG9OAAFAAENVLAAS,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403437_S11_2_2.png,2,7492083.4448,5796874.3745
