id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAnAAHzN/AAg,20.06.2014,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D387149,16,5,2001,1,AAKG9OAAnAAHzN/AAg,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404829_S1F_1_1.png?refresh=3611341897743055132,1,7508992.7745,5788696.0414
AAKG9OAAnAAHzN/AAd,20.06.2014,Zarząd Zieleni m.st. Warszawy,klon polny,Acer campestre,D387146,15,4,2001,1,AAKG9OAAnAAHzN/AAd,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404829_S1F_1_1.png,1,7509012.4043,5788691.7965
AAKG9OAAnAAHzN/AAa,20.06.2014,Zarząd Zieleni m.st. Warszawy,czereśnia  sp.,Prunus  sp.(czereśnia),D387143,20,4,2001,1,AAKG9OAAnAAHzN/AAa,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404829_S1F_1_1.png,1,7509020.2387,5788686.8303
AAKG9OAAnAAHzN/AAY,20.06.2014,Zarząd Zieleni m.st. Warszawy,czereśnia  sp.,Prunus  sp.(czereśnia),D387141,24,4,2001,1,AAKG9OAAnAAHzN/AAY,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404829_S1B_1_1.png?refresh=7231636894225130292,1,7509027.0913,5788685.599
AAKG9OAAFAAENYzAAW,20.06.2014,Dzielnica Wawer,topola czarna,Populus nigra,D380953,339,28,2001,5,AAKG9OAAFAAENYzAAW,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404829_S19_5_5.png?refresh=6582585353021951832,5,7508070.5796,5788647.5331
AAKG9OAAFAAENYzAAX,20.06.2014,Dzielnica Wawer,topola czarna,Populus nigra,D380954,326,24,2001,3,AAKG9OAAFAAENYzAAX,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404829_S10_3_3.png?refresh=7876517855955126571,3,7508082.2213,5788660.167
AAKG9OAAFAAENYzAAY,20.06.2014,Dzielnica Wawer,topola czarna,Populus nigra,D380955,"198, 213",25,2001,3,AAKG9OAAFAAENYzAAY,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404829_S1A_3_3.png?refresh=8532898962236715639,3,7508083.9411,5788663.2098
AAKG9OAAFAAENYzAAe,20.06.2014,Dzielnica Wawer,topola czarna,Populus nigra,D380961,247,24,2001,3,AAKG9OAAFAAENYzAAe,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404829_S16_3_3.png?refresh=-7297935481595204802,3,7508087.1161,5788664.8634
AAKG9OAAFAAENYzAAZ,20.06.2014,Dzielnica Wawer,topola czarna,Populus nigra,D380956,229,27,2001,4,AAKG9OAAFAAENYzAAZ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404829_S13_4_4.png?refresh=6778665795930760518,4,7508092.2755,5788670.9488
AAKG9OAAFAAENYzAAa,20.06.2014,Dzielnica Wawer,topola czarna,Populus nigra,D380957,277,25,2001,4,AAKG9OAAFAAENYzAAa,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404829_S17_4_4.png?refresh=1416145013751657207,4,7508095.9136,5788675.3145
