id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAnAAHxCZAAb,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376250,107,11,2001,2,AAKG9OAAnAAHxCZAAb,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SX_2_2.png?refresh=-2184689265050257730,2,7511041.5818,5786383.0924
AAKG9OAAnAAHxCZAAa,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376249,"72, 74",10,2001,2,AAKG9OAAnAAHxCZAAa,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SY_2_2.png?refresh=-4516680516942633046,2,7511038.0759,5786390.3022
AAKG9OAAnAAHxCPAAE,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376599,"47, 48",7,2001,1,AAKG9OAAnAAHxCPAAE,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SZ_1_1.png?refresh=1062087569781678236,1,7511045.7225,5786404.3253
AAKG9OAAnAAHxCPAAB,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376596,46,8,2001,1,AAKG9OAAnAAHxCPAAB,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S12_1_1.png?refresh=-6175753635760754138,1,7511024.0663,5786410.1726
AAKG9OAAnAAHxCPAAD,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376598,41,6,2001,1,AAKG9OAAnAAHxCPAAD,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SZ_1_1.png,1,7511042.2829,5786410.3446
AAKG9OAAnAAHxCPAAC,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376597,"62, 14",11,2001,2,AAKG9OAAnAAHxCPAAC,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SX_2_2.png,2,7511025.3364,5786410.4372
AAKG9OAAnAAHxCPAAA,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376595,102,11,2001,2,AAKG9OAAnAAHxCPAAA,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SW_2_2.png?refresh=-1045849082242799738,2,7511023.5371,5786413.2947
AAKG9OAAnAAHxCLAAm,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376594,37,6,2001,1,AAKG9OAAnAAHxCLAAm,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S1C_1_1.png?refresh=6718828605818640423,1,7511021.0501,5786417.5808
AAKG9OAAnAAHxCLAAl,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376593,"80, 12",11,2001,2,AAKG9OAAnAAHxCLAAl,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SX_2_2.png,2,7511018.0338,5786421.8671
AAKG9OAAnAAHxCDAAO,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376590,126,11,2001,2,AAKG9OAAnAAHxCDAAO,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SY_2_2.png,2,7511015.5467,5786425.148
AAKG9OAAnAAHxCDAAN,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376589,52,7,2001,1,AAKG9OAAnAAHxCDAAN,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S1C_1_1.png,1,7511013.0067,5786429.3814
AAKG9OAAnAAHxCDAAQ,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376592,"42, 54",6,2001,1,AAKG9OAAnAAHxCDAAQ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S12_1_1.png,1,7511027.6648,5786434.038
AAKG9OAAnAAHxCDAAM,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376588,107,10,2001,3,AAKG9OAAnAAHxCDAAM,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S10_3_3.png?refresh=-196152072427872817,3,7511009.4613,5786435.5726
AAKG9OAAnAAHxCDAAL,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376587,84,7,2001,1,AAKG9OAAnAAHxCDAAL,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SZ_1_1.png,1,7511006.7097,5786439.6471
AAKG9OAAnAAHxCDAAP,20.06.2014,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D376591,"42, 45, 60",7,2001,2,AAKG9OAAnAAHxCDAAP,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SY_2_2.png,2,7511022.7434,5786440.8115
AAKG9OAAnAAHxCDAAK,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376586,108,10,2001,2,AAKG9OAAnAAHxCDAAK,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SY_2_2.png,2,7510999.0331,5786451.7158
AAKG9OAAnAAHxCDAAJ,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376585,32,6,2001,1,AAKG9OAAnAAHxCDAAJ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S12_1_1.png,1,7510996.8636,5786454.5733
AAKG9OAAnAAHxCDAAI,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376584,58,9,2001,1,AAKG9OAAnAAHxCDAAI,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S12_1_1.png,1,7510992.2069,5786462.4579
AAKG9OAAnAAHxCDAAH,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376583,109,10,2001,2,AAKG9OAAnAAHxCDAAH,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SW_2_2.png,2,7510987.1824,5786470.9947
AAKG9OAAnAAHxCDAAG,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376582,31,6,2001,1,AAKG9OAAnAAHxCDAAG,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SZ_1_1.png,1,7510980.5943,5786479.7656
AAKG9OAAnAAHxCDAAF,20.06.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D376581,52,8,2001,1,AAKG9OAAnAAHxCDAAF,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S12_1_1.png,1,7510979.4829,5786481.9088
AAKG9OAAFAAENZXAAO,20.06.2014,Dzielnica Wawer,jarząb pospolity ,Sorbus aucuparia,D375093,11,3,2001,1,AAKG9OAAFAAENZXAAO,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S11_1_1.png?refresh=516801068007890389,1,7510969.8203,5786334.0241
AAKG9OAAFAAENZXAAP,20.06.2014,Dzielnica Wawer,wierzba babilońska,Salix babylonica,D375094,14,4,2001,1,AAKG9OAAFAAENZXAAP,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S11_1_1.png,1,7510963.9464,5786335.7703
AAKG9OAAFAAENZLAAc,20.06.2014,Dzielnica Wawer,dąb szypułkowy,Quercus robur,D375088,10,4,2001,1,AAKG9OAAFAAENZLAAc,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S11_1_1.png,1,7510995.2203,5786338.6807
AAKG9OAAFAAENZLAAb,20.06.2014,Dzielnica Wawer,brzoza brodawkowata,Betula pendula,D375087,74,15,2001,2,AAKG9OAAFAAENZLAAb,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SY_2_2.png,2,7510989.9287,5786339.8449
AAKG9OAAFAAENZLAAY,20.06.2014,Dzielnica Wawer,dąb szypułkowy,Quercus robur,D375084,80,10,2001,2,AAKG9OAAFAAENZLAAY,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SW_2_2.png,2,7510985.6424,5786341.009
AAKG9OAAFAAENZLAAX,20.06.2014,Dzielnica Wawer,jarząb szwedzki,Sorbus intermedia,D375083,13,4,2001,1,AAKG9OAAFAAENZLAAX,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S1A_1_1.png?refresh=-6218366684511302838,1,7510982.1499,5786344.3428
AAKG9OAAFAAENZLAAT,20.06.2014,Dzielnica Wawer,topola czarna,Populus nigra,D375079,"105, 115",20,2001,3,AAKG9OAAFAAENZLAAT,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S16_3_3.png?refresh=8676558574444900617,3,7510978.2208,5786346.3669
AAKG9OAAFAAENZLAAU,20.06.2014,Dzielnica Wawer,śliwa domowa,Prunus domestica,D375080,"16, 14, 12, 14, 14",4,2001,2,AAKG9OAAFAAENZLAAU,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SX_2_2.png,2,7510981.8853,5786347.1474
AAKG9OAAFAAENZLAAW,20.06.2014,Dzielnica Wawer,jarząb szwedzki,Sorbus intermedia,D375082,11,4,2001,1,AAKG9OAAFAAENZLAAW,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S1A_1_1.png,1,7510984.4253,5786348.6291
AAKG9OAAFAAENZLAAR,20.06.2014,Dzielnica Wawer,dąb szypułkowy,Quercus robur,D375077,23,5,2001,2,AAKG9OAAFAAENZLAAR,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SX_2_2.png,2,7510980.6021,5786352.7829
AAKG9OAAFAAENZLAAV,20.06.2014,Dzielnica Wawer,śliwa domowa,Prunus domestica,D375081,"12, 14, 20, 18, 18",6,2001,2,AAKG9OAAFAAENZLAAV,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_SY_2_2.png,2,7510986.542,5786352.9152
AAKG9OAAFAAENZLAAP,20.06.2014,Dzielnica Wawer,jarząb szwedzki,Sorbus intermedia,D375075,11,4,2001,1,AAKG9OAAFAAENZLAAP,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S1A_1_1.png,1,7510976.9641,5786353.3783
AAKG9OAAFAAENZLAAQ,20.06.2014,Dzielnica Wawer,jarząb szwedzki,Sorbus intermedia,D375076,11,4,2001,1,AAKG9OAAFAAENZLAAQ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S1A_1_1.png,1,7510981.5281,5786354.0399
AAKG9OAAFAAENZLAAO,20.06.2014,Dzielnica Wawer,dąb szypułkowy,Quercus robur,D375074,144,18,2001,3,AAKG9OAAFAAENZLAAO,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403780_S13_3_3.png?refresh=2580203651982835197,3,7510977.8901,5786357.4131
