id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAENVQAAb,22.10.2013,Zarząd Zieleni m.st. Warszawy,klon srebrzysty,Acer saccharinum,D348146,157,8,2001,3,AAKG9OAAFAAENVQAAb,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403757_S1G_3_3.png?refresh=-2580383706845217693,3,7496393.5943,5792692.9681
AAKG9OAAFAAENV7AAZ,22.10.2013,Dzielnica Bielany,robinia biała,Robinia pseudoacacia,D348102,29,4,2001,1,AAKG9OAAFAAENV7AAZ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403757_S14_1_1.png?refresh=-7592162889170231971,1,7496513.4292,5792693.2474
AAKG9OAAFAAENV7AAY,22.10.2013,Dzielnica Bielany,robinia biała,Robinia pseudoacacia,D348101,32,3,2001,1,AAKG9OAAFAAENV7AAY,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403757_S14_1_1.png,1,7496508.0291,5792695.5338
AAKG9OAAFAAENV7AAX,22.10.2013,Dzielnica Bielany,robinia biała,Robinia pseudoacacia,D348100,27,3,2001,1,AAKG9OAAFAAENV7AAX,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403757_S1B_1_1.png?refresh=6647442760333341170,1,7496501.8976,5792698.095
AAKG9OAAFAAENV7AAW,22.10.2013,Dzielnica Bielany,robinia biała,Robinia pseudoacacia,D348099,26,4,2001,1,AAKG9OAAFAAENV7AAW,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403757_S14_1_1.png,1,7496495.3081,5792700.7481
AAKG9OAAnAAF1VeAAd,05.07.2012,Dzielnica Żoliborz,klon pospolity,Acer platanoides,D272080,11,3.5,2001,1,AAKG9OAAnAAF1VeAAd,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403757_S1E_1_1.png?refresh=-2622347460697962321,1,7496987.5227,5792272.8629
AAKG9OAAnAAF1VeAAb,05.07.2012,Dzielnica Żoliborz,klon pospolity,Acer platanoides,D272078,11,4,2001,1,AAKG9OAAnAAF1VeAAb,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403757_S1E_1_1.png,1,7496990.5933,5792277.975
AAKG9OAAnAAF1VqAAN,05.07.2012,Dzielnica Żoliborz,czereśnia ptasia,Prunus avium,D272085,4,1,2001,1,AAKG9OAAnAAF1VqAAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403757_S1D_1_1.png?refresh=2597610144736625963,1,7496990.9515,5792264.8241
AAKG9OAAnAAF1VeAAc,05.07.2012,Dzielnica Żoliborz,klon pospolity,Acer platanoides,D272079,10,4,2001,1,AAKG9OAAnAAF1VeAAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403757_S1E_1_1.png,1,7496990.9571,5792274.0481
AAKG9OAAnAAF1VeAAZ,05.07.2012,Dzielnica Żoliborz,klon pospolity,Acer platanoides,D272076,9,2.5,2001,1,AAKG9OAAnAAF1VeAAZ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7403757_S1E_1_1.png,1,7496994.1207,5792282.9045
