id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAENUtAAP,23.10.2013,Dzielnica Rembertów,wiąz szypułkowy,Ulmus laevis ,D354248,14,4.5,2001,1,AAKG9OAAFAAENUtAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S1F_1_1.png?refresh=8513503568219246030,1,7512217.9621,5792704.5997
AAKG9OAAFAAENUtAAO,23.10.2013,Dzielnica Rembertów,klon jesionolistny,Acer negundo,D354247,15,12,2001,5,AAKG9OAAFAAENUtAAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S1K_5_5.png?refresh=-8802394620913562995,5,7512218.4196,5792704.8297
AAKG9OAAFAAENUtAAN,23.10.2013,Dzielnica Rembertów,modrzew  sp.,Larix  sp.,D354246,70,11,2001,1,AAKG9OAAFAAENUtAAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S1C_1_1.png?refresh=5400205447416477058,1,7512214.3422,5792706.098
AAKG9OAAFAAENUtAAM,23.10.2013,Dzielnica Rembertów,modrzew  sp.,Larix  sp.,D354245,13,12,2001,1,AAKG9OAAFAAENUtAAM,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S14_1_1.png?refresh=-7445741882383701865,1,7512209.4439,5792706.3599
AAKG9OAAFAAENUtAAL,23.10.2013,Dzielnica Rembertów,modrzew  sp.,Larix  sp.,D354244,31,13,2001,2,AAKG9OAAFAAENUtAAL,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S11_2_2.png?refresh=8183057335958049290,2,7512211.862,5792709.5159
AAKG9OAAFAAENUtAAK,23.10.2013,Dzielnica Rembertów,modrzew  sp.,Larix  sp.,D354243,10,12,2001,1,AAKG9OAAFAAENUtAAK,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S14_1_1.png,1,7512209.0643,5792711.7919
AAKG9OAAFAAENUtAAJ,23.10.2013,Dzielnica Rembertów,modrzew  sp.,Larix  sp.,D354242,7,12,2001,1,AAKG9OAAFAAENUtAAJ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S14_1_1.png,1,7512206.3607,5792713.0635
AAKG9OAAFAAENUtAAI,23.10.2013,Dzielnica Rembertów,modrzew  sp.,Larix  sp.,D354241,7,12,2001,1,AAKG9OAAFAAENUtAAI,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S1C_1_1.png,1,7512210.0204,5792713.9857
AAKG9OAAFAAENUwAAa,23.10.2013,Dzielnica Rembertów,dąb szypułkowy,Quercus robur,D354108,"164, 75",18,2001,7,AAKG9OAAFAAENUwAAa,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S5H_7_7.png?refresh=-2308771257117896463,7,7512225.2347,5792725.4836
AAKG9OAAFAAENUwAAZ,23.10.2013,Dzielnica Rembertów,dąb szypułkowy,Quercus robur,D354107,40,20,2001,6,AAKG9OAAFAAENUwAAZ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S1J_6_6.png?refresh=1446073986730320333,6,7512220.2688,5792734.4664
AAKG9OAAFAAENUtAAE,23.10.2013,Dzielnica Rembertów,wiąz szypułkowy,Ulmus laevis ,D354237,"94, 53",5.5,2001,1,AAKG9OAAFAAENUtAAE,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S1B_1_1.png?refresh=5046144048901267306,1,7512196.32,5792738.1513
AAKG9OAAFAAENUtAAF,23.10.2013,Dzielnica Rembertów,wiąz szypułkowy,Ulmus laevis ,D354238,37,6,2001,1,AAKG9OAAFAAENUtAAF,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S14_1_1.png,1,7512197.6001,5792738.7478
AAKG9OAAFAAENUtAAG,23.10.2013,Dzielnica Rembertów,wiąz szypułkowy,Ulmus laevis ,D354239,32,6,2001,1,AAKG9OAAFAAENUtAAG,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S1B_1_1.png,1,7512198.8348,5792739.3442
AAKG9OAAFAAENUtAAH,23.10.2013,Dzielnica Rembertów,wiąz szypułkowy,Ulmus laevis ,D354240,71,6,2001,1,AAKG9OAAFAAENUtAAH,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S1C_1_1.png,1,7512200.0695,5792739.7583
AAKG9OAAFAAENUtAAD,23.10.2013,Dzielnica Rembertów,dąb szypułkowy,Quercus robur,D354236,34,17,2001,5,AAKG9OAAFAAENUtAAD,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S1K_5_5.png,5,7512195.3453,5792743.7187
AAKG9OAAFAAENV0AAX,23.10.2013,Dzielnica Rembertów,głóg sp.,Crataegus sp.,D355495,14,4.5,2001,1,AAKG9OAAFAAENV0AAX,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S14_1_1.png,1,7512128.2322,5792747.4347
AAKG9OAAFAAENV0AAY,23.10.2013,Dzielnica Rembertów,głóg sp.,Crataegus sp.,D355496,13,5,2001,1,AAKG9OAAFAAENV0AAY,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S14_1_1.png,1,7512135.7747,5792751.6541
AAKG9OAAFAAENUtAAC,23.10.2013,Dzielnica Rembertów,dąb szypułkowy,Quercus robur,D354235,24,21,2001,7,AAKG9OAAFAAENUtAAC,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S5H_7_7.png,7,7512187.7705,5792752.6494
AAKG9OAAFAAENUhAAP,23.10.2013,Dzielnica Rembertów,brzoza brodawkowata,Betula pendula,D354233,"21, 22",18,2001,4,AAKG9OAAFAAENUhAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S13_4_4.png?refresh=1317266583238745178,4,7512152.8831,5792755.9424
AAKG9OAAFAAENUhAAM,23.10.2013,Dzielnica Rembertów,głóg sp.,Crataegus sp.,D354230,18,7,2001,1,AAKG9OAAFAAENUhAAM,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S14_1_1.png,1,7512149.8483,5792761.7334
AAKG9OAAFAAENUhAAN,23.10.2013,Dzielnica Rembertów,głóg sp.,Crataegus sp.,D354231,27,6,2001,2,AAKG9OAAFAAENUhAAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404910_S15_2_2.png?refresh=-2634755089691249711,2,7512156.155,5792765.7663
