id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAnAAHzETAAb,20.06.2014,Zarząd Zieleni m.st. Warszawy,robinia  sp.,Robinia  sp.,D385406,15,6,2001,1,AAKG9OAAnAAHzETAAb,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S11_1_1.png?refresh=1548905026930466252,1,7511441.3348,5786381.0484
AAKG9OAAnAAHzETAAe,20.06.2014,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D385409,32,7,2001,1,AAKG9OAAnAAHzETAAe,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S1C_1_1.png?refresh=7617232744438475557,1,7511441.9312,5786381.7778
AAKG9OAAnAAHzETAAa,20.06.2014,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D385405,"41, 31",7,2001,1,AAKG9OAAnAAHzETAAa,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S12_1_1.png?refresh=-6851723287178524659,1,7511442.1449,5786380.0905
AAKG9OAAnAAHzEPAAG,20.06.2014,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D385404,35,7,2001,1,AAKG9OAAnAAHzEPAAG,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S12_1_1.png,1,7511443.5799,5786379.9769
AAKG9OAAnAAHzETAAc,20.06.2014,Zarząd Zieleni m.st. Warszawy,sosna pospolita,Pinus sylvestris,D385407,26,8,2001,1,AAKG9OAAnAAHzETAAc,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S1A_1_1.png?refresh=452405357403383360,1,7511450.7362,5786381.1937
AAKG9OAAnAAHzEyAAj,20.06.2014,Dzielnica Wawer,sumak octowiec,Rhus typhina,D385879,"11, 12",14,2001,1,AAKG9OAAnAAHzEyAAj,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S12_1_1.png,1,7511486.1323,5786594.2664
AAKG9OAAnAAHzEeAAV,20.06.2014,Dzielnica Wawer,sosna pospolita,Pinus sylvestris,D384724,133,17,2001,2,AAKG9OAAnAAHzEeAAV,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SY_2_2.png?refresh=8481835500368034275,2,7511486.8673,5786637.2548
AAKG9OAAnAAHzEWAAN,20.06.2014,Dzielnica Wawer,sosna pospolita,Pinus sylvestris,D385245,134,16,2001,2,AAKG9OAAnAAHzEWAAN,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SX_2_2.png?refresh=6849182857944453530,2,7511487.2929,5786634.9632
AAKG9OAAnAAHzN7AAn,20.06.2014,Dzielnica Wawer,brzoza brodawkowata,Betula pendula,D386603,121,15,2001,2,AAKG9OAAnAAHzN7AAn,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SX_2_2.png,2,7511491.6329,5786618.9136
AAKG9OAAFAAENzGAAG,20.06.2014,Dzielnica Wawer,klon jesionolistny,Acer negundo,D384515,"31, 47, 38, 22, 24",12,2001,1,AAKG9OAAFAAENzGAAG,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SZ_1_1.png?refresh=-5354582818276824274,1,7511503.9506,5786517.8856
AAKG9OAAFAAENzGAAC,20.06.2014,Dzielnica Wawer,klon pospolity,Acer platanoides,D384511,30,10,2001,1,AAKG9OAAFAAENzGAAC,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S12_1_1.png,1,7511504.306,5786516.4013
AAKG9OAAFAAENzGAAI,20.06.2014,Dzielnica Wawer,klon  sp.,Acer  sp.,D384517,54,16,2001,1,AAKG9OAAFAAENzGAAI,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SZ_1_1.png,1,7511504.429,5786519.1123
AAKG9OAAnAAHzELAAi,20.06.2014,Dzielnica Wawer,klon pospolity,Acer platanoides,D385392,38,12,2001,1,AAKG9OAAnAAHzELAAi,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S12_1_1.png,1,7511504.7183,5786515.0585
AAKG9OAAFAAENzGAAE,20.06.2014,Dzielnica Wawer,klon  sp.,Acer  sp.,D384513,70,16,2001,1,AAKG9OAAFAAENzGAAE,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SZ_1_1.png,1,7511504.9545,5786517.2305
AAKG9OAAnAAHzEaAAP,20.06.2014,Dzielnica Wawer,klon jesionolistny,Acer negundo,D385819,150,15,2001,3,AAKG9OAAnAAHzEaAAP,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S16_3_3.png?refresh=8416404919063332524,3,7511505.5109,5786551.8671
AAKG9OAAnAAHzELAAf,20.06.2014,Dzielnica Wawer,klon  sp.,Acer  sp.,D385389,18,5,2001,2,AAKG9OAAnAAHzELAAf,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SY_2_2.png,2,7511505.6698,5786513.8292
AAKG9OAAnAAHzELAAg,20.06.2014,Dzielnica Wawer,klon pospolity,Acer platanoides,D385390,13,5,2001,1,AAKG9OAAnAAHzELAAg,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S1A_1_1.png,1,7511505.9385,5786514.4055
AAKG9OAAnAAHzELAAd,20.06.2014,Dzielnica Wawer,klon pospolity,Acer platanoides,D385387,14,8,2001,1,AAKG9OAAnAAHzELAAd,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S1C_1_1.png,1,7511506.0185,5786511.3471
AAKG9OAAnAAHzEaAAK,20.06.2014,Dzielnica Wawer,klon pospolity,Acer platanoides,D385814,14,5,2001,1,AAKG9OAAnAAHzEaAAK,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S11_1_1.png,1,7511506.1526,5786515.4469
AAKG9OAAnAAHzELAAb,20.06.2014,Dzielnica Wawer,klon pospolity,Acer platanoides,D385385,70,16,2001,2,AAKG9OAAnAAHzELAAb,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SX_2_2.png,2,7511506.2933,5786510.4522
AAKG9OAAFAAENziAAL,20.06.2014,Dzielnica Wawer,klon pospolity,Acer platanoides,D385068,23,5,2001,1,AAKG9OAAFAAENziAAL,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S11_1_1.png,1,7511507.2741,5786504.5515
AAKG9OAAFAAENziAAO,20.06.2014,Dzielnica Wawer,klon pospolity,Acer platanoides,D385071,23,14,2001,1,AAKG9OAAFAAENziAAO,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S11_1_1.png,1,7511507.5801,5786506.3916
AAKG9OAAFAAENziAAK,20.06.2014,Dzielnica Wawer,klon  sp.,Acer  sp.,D385067,27,5,2001,1,AAKG9OAAFAAENziAAK,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S11_1_1.png,1,7511508.1052,5786502.0408
AAKG9OAAFAAENziAAH,20.06.2014,Dzielnica Wawer,klon  sp.,Acer  sp.,D385064,62,16,2001,2,AAKG9OAAFAAENziAAH,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SY_2_2.png,2,7511508.1462,5786499.5806
AAKG9OAAnAAHzEaAAN,20.06.2014,Dzielnica Wawer,sumak octowiec,Rhus typhina,D385817,9,3,2001,1,AAKG9OAAnAAHzEaAAN,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S1A_1_1.png,1,7511508.3368,5786547.6971
AAKG9OAAnAAHzEaAAL,20.06.2014,Dzielnica Wawer,jabłoń  dzika,Malus sylvestris,D385815,"20, 37, 47, 24, 29",8,2001,2,AAKG9OAAnAAHzEaAAL,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SY_2_2.png,2,7511509.7329,5786543.5295
AAKG9OAAnAAHzEaAAH,20.06.2014,Dzielnica Wawer,robinia  sp.,Robinia  sp.,D385811,14,5,2001,1,AAKG9OAAnAAHzEaAAH,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S1C_1_1.png,1,7511510.7387,5786487.8685
AAKG9OAAFAAENziAAV,20.06.2014,Dzielnica Wawer,śliwa domowa,Prunus domestica,D385078,"19, 26",6,2001,1,AAKG9OAAFAAENziAAV,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SZ_1_1.png,1,7511511.4883,5786535.7992
AAKG9OAAnAAHzEWAAm,20.06.2014,Dzielnica Wawer,wiąz szypułkowy,Ulmus laevis ,D385802,38,5,2001,1,AAKG9OAAnAAHzEWAAm,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SZ_1_1.png,1,7511512.7775,5786478.3787
AAKG9OAAnAAHzEWAAl,20.06.2014,Dzielnica Wawer,wiąz szypułkowy,Ulmus laevis ,D385801,25,6,2001,1,AAKG9OAAnAAHzEWAAl,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S12_1_1.png,1,7511513.074,5786476.9685
AAKG9OAAFAAENzGAAK,20.06.2014,Dzielnica Wawer,grusza pospolita,Pyrus pyraster,D384519,83,8,2001,2,AAKG9OAAFAAENzGAAK,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SX_2_2.png,2,7511513.6257,5786519.6601
AAKG9OAAnAAHzEeAAY,20.06.2014,Dzielnica Wawer,robinia  sp.,Robinia  sp.,D384727,91,16,2001,2,AAKG9OAAnAAHzEeAAY,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SY_2_2.png,2,7511366.0278,5786640.9729
AAKG9OAAnAAHzEeAAZ,20.06.2014,Dzielnica Wawer,robinia  sp.,Robinia  sp.,D384728,116,16,2001,2,AAKG9OAAnAAHzEeAAZ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SW_2_2.png?refresh=1373258153130164957,2,7511370.8183,5786642.1343
AAKG9OAAnAAHzEeAAa,20.06.2014,Dzielnica Wawer,robinia  sp.,Robinia  sp.,D384729,173,17,2001,3,AAKG9OAAnAAHzEeAAa,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S13_3_3.png?refresh=901058298544019842,3,7511372.9015,5786642.4357
AAKG9OAAnAAHzEeAAc,20.06.2014,Zarząd Zieleni m.st. Warszawy,dereń  sp.,Cornus  sp.,D384731,"6, 6, 8, 8",1,2001,1,AAKG9OAAnAAHzEeAAc,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S11_1_1.png,1,7511333.7973,5786642.8835
AAKG9OAAnAAHzNcAAZ,20.06.2014,Dzielnica Wawer,lilak  sp.,Syringa  sp.,D386142,18,5,2001,1,AAKG9OAAnAAHzNcAAZ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S11_1_1.png,1,7511376.8122,5786643.1129
AAKG9OAAnAAHzNcAAa,20.06.2014,Dzielnica Wawer,robinia  sp.,Robinia  sp.,D386143,136,16,2001,2,AAKG9OAAnAAHzNcAAa,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SY_2_2.png,2,7511379.1973,5786643.3085
AAKG9OAAnAAHzNcAAb,20.06.2014,Dzielnica Wawer,robinia  sp.,Robinia  sp.,D386144,134,15,2001,2,AAKG9OAAnAAHzNcAAb,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SY_2_2.png,2,7511382.7393,5786643.7969
AAKG9OAAnAAHzNcAAc,20.06.2014,Dzielnica Wawer,robinia  sp.,Robinia  sp.,D386145,105,14,2001,1,AAKG9OAAnAAHzNcAAc,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S12_1_1.png,1,7511388.8185,5786644.751
AAKG9OAAnAAHzNcAAd,20.06.2014,Dzielnica Wawer,sosna pospolita,Pinus sylvestris,D386146,46,8,2001,1,AAKG9OAAnAAHzNcAAd,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S1C_1_1.png,1,7511485.1524,5786644.8424
AAKG9OAAnAAHzNcAAe,20.06.2014,Dzielnica Wawer,robinia  sp.,Robinia  sp.,D386147,70,12,2001,1,AAKG9OAAnAAHzNcAAe,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S12_1_1.png,1,7511390.5067,5786645.666
AAKG9OAAnAAHzNcAAf,20.06.2014,Dzielnica Wawer,sosna pospolita,Pinus sylvestris,D386148,77,10,2001,1,AAKG9OAAnAAHzNcAAf,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S12_1_1.png,1,7511483.8455,5786645.7873
AAKG9OAAnAAHzNcAAg,20.06.2014,Dzielnica Wawer,sosna pospolita,Pinus sylvestris,D386149,103,17,2001,1,AAKG9OAAnAAHzNcAAg,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SZ_1_1.png,1,7511484.8761,5786646.0276
AAKG9OAAnAAHzNcAAh,20.06.2014,Dzielnica Wawer,sosna pospolita,Pinus sylvestris,D386150,73,15,2001,1,AAKG9OAAnAAHzNcAAh,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S12_1_1.png,1,7511484.5001,5786647.4071
AAKG9OAAnAAHzNcAAi,20.06.2014,Dzielnica Wawer,sosna pospolita,Pinus sylvestris,D386151,86,17,2001,1,AAKG9OAAnAAHzNcAAi,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_SZ_1_1.png,1,7511484.1962,5786648.4773
AAKG9OAAnAAHzEWAAZ,20.06.2014,Dzielnica Wawer,sosna pospolita,Pinus sylvestris,D385259,56,7,2001,1,AAKG9OAAnAAHzEWAAZ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S1C_1_1.png,1,7511483.7327,5786649.9993
AAKG9OAAnAAHzEWAAb,20.06.2014,Dzielnica Wawer,sumak octowiec,Rhus typhina,D385261,"12, 15",3,2001,1,AAKG9OAAnAAHzEWAAb,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S11_1_1.png,1,7511443.1122,5786656.4069
AAKG9OAAnAAHzEWAAc,20.06.2014,Dzielnica Wawer,sumak octowiec,Rhus typhina,D385262,"28, 35",3,2001,1,AAKG9OAAnAAHzEWAAc,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S11_1_1.png,1,7511442.995,5786657.3277
AAKG9OAAnAAHzEWAAd,20.06.2014,Dzielnica Wawer,sumak octowiec,Rhus typhina,D385263,"13, 12",3,2001,1,AAKG9OAAnAAHzEWAAd,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S11_1_1.png,1,7511447.5352,5786657.395
AAKG9OAAnAAHzEWAAe,20.06.2014,Dzielnica Wawer,sosna pospolita,Pinus sylvestris,D385264,129,16,2001,3,AAKG9OAAnAAHzEWAAe,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S10_3_3.png?refresh=-8672652712824410427,3,7511485.829,5786657.5155
AAKG9OAAnAAHzEWAAf,20.06.2014,Dzielnica Wawer,sumak octowiec,Rhus typhina,D385265,"26, 22",3,2001,1,AAKG9OAAnAAHzEWAAf,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S11_1_1.png,1,7511450.7713,5786658.2464
AAKG9OAAnAAHzEWAAg,20.06.2014,Dzielnica Wawer,sumak octowiec,Rhus typhina,D385266,"28, 22",3,2001,1,AAKG9OAAnAAHzEWAAg,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S11_1_1.png,1,7511452.6392,5786658.5199
AAKG9OAAnAAHzEWAAh,20.06.2014,Dzielnica Wawer,sumak octowiec,Rhus typhina,D385267,"23, 20",3,2001,1,AAKG9OAAnAAHzEWAAh,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403838_S11_1_1.png,1,7511454.6757,5786658.962
