id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAEOHHAAQ,27.01.2016,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D502660,112,24,2001,3,AAKG9OAAFAAEOHHAAQ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404202_S1G_3_3.png?refresh=6370940477788389313,3,7500754.4958,5786693.8078
AAKG9OAAFAAEOHHAAN,27.01.2016,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D502657,129,22,2001,3,AAKG9OAAFAAEOHHAAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404202_S16_3_3.png?refresh=2105963940826557157,3,7500745.9715,5786695.4522
AAKG9OAAFAAEOHHAAO,27.01.2016,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D502658,171,24,2001,4,AAKG9OAAFAAEOHHAAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404202_S17_4_4.png?refresh=-6592232153156867595,4,7500751.0123,5786696.9159
AAKG9OAAFAAEOHHAAJ,27.01.2016,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D502653,53,9,2001,1,AAKG9OAAFAAEOHHAAJ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404202_S14_1_1.png?refresh=-5121375056075328471,1,7500742.8087,5786697.3716
AAKG9OAAFAAEOHHAAR,27.01.2016,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D502661,"40, 24, 42",5,2001,2,AAKG9OAAFAAEOHHAAR,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404202_S15_2_2.png?refresh=-4644201720198623216,2,7500757.8867,5786697.6481
AAKG9OAAFAAEOHHAAP,27.01.2016,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D502659,143,22,2001,3,AAKG9OAAFAAEOHHAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404202_S10_3_3.png?refresh=8326098407258305477,3,7500752.4785,5786700.2985
AAKG9OAAFAAEOHHAAK,27.01.2016,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D502654,125,21,2001,2,AAKG9OAAFAAEOHHAAK,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404202_S11_2_2.png?refresh=-5103264487641216829,2,7500743.587,5786702.4001
AAKG9OAAnAAF1WtAAc,18.12.2012,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D290996,"56, 97",11,2001,2,AAKG9OAAnAAF1WtAAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404202_S12_2_2.png?refresh=-4765348938226051387,2,7500736.4699,5786390.1392
AAKG9OAAnAAHzabAAj,19.11.2014,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D415124,"89, 57",4.5,2001,1,AAKG9OAAnAAHzabAAj,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404202_S14_1_1.png,1,7500737.4227,5786390.8924
AAKG9OAAnAAF1WtAAd,18.12.2012,Zarząd Zieleni m.st. Warszawy,klon pospolity,Acer platanoides,D290997,145,17,2001,5,AAKG9OAAnAAF1WtAAd,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404202_S19_5_5.png?refresh=4532815034137267031,5,7500744.4161,5786393.2431
