id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAnAAF7KyAAg,22.10.2013,Dzielnica Bielany,grusza  sp.,Pyrus  sp.,D350840,29,6,2001,1,AAKG9OAAnAAF7KyAAg,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S12_1_1.png?refresh=1275101895905259515,1,7495073.175,5796555.4266
AAKG9OAAnAAF7LfAAc,22.10.2013,Zarząd Zieleni m.st. Warszawy,lipa szerokolistna,Tilia platyphyllos,D345447,"113, 97",10,2001,3,AAKG9OAAnAAF7LfAAc,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S19_3_3.png?refresh=2045742762152630023,3,7495822.1969,5796689.0933
AAKG9OAAnAAF7LfAAd,22.10.2013,Zarząd Zieleni m.st. Warszawy,lipa szerokolistna,Tilia platyphyllos,D345448,"89, 71, 53",10,2001,3,AAKG9OAAnAAF7LfAAd,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S13_3_3.png?refresh=2752086085962927022,3,7495815.3382,5796691.38
AAKG9OAAnAAF7LfAAf,22.10.2013,Zarząd Zieleni m.st. Warszawy,lipa szerokolistna,Tilia platyphyllos,D345450,95,7.5,2001,2,AAKG9OAAnAAF7LfAAf,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_SY_2_2.png?refresh=6755082668196999075,2,7495794.854,5796697.8758
AAKG9OAAnAAF7K+AAg,22.10.2013,Dzielnica Bielany,grusza  sp.,Pyrus  sp.,D350861,45,6,2001,2,AAKG9OAAnAAF7K+AAg,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_SY_2_2.png,2,7495185.2796,5796650.7123
AAKG9OAAnAAF7K+AAa,22.10.2013,Dzielnica Bielany,topola szara,Populus xcanescens,D350855,"100, 38",10,2001,3,AAKG9OAAnAAF7K+AAa,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S13_3_3.png,3,7495156.8775,5796651.2877
AAKG9OAAnAAF7K+AAb,22.10.2013,Dzielnica Bielany,klon pospolity,Acer platanoides,D350856,76,9,2001,3,AAKG9OAAnAAF7K+AAb,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S13_3_3.png,3,7495152.033,5796655.3067
AAKG9OAAnAAF7K+AAf,22.10.2013,Dzielnica Bielany,klon jesionolistny,Acer negundo,D350860,90,8,2001,3,AAKG9OAAnAAF7K+AAf,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S13_3_3.png,3,7495170.7397,5796655.699
AAKG9OAAnAAF7K+AAe,22.10.2013,Dzielnica Bielany,sosna pospolita,Pinus sylvestris,D350859,107,8,2001,2,AAKG9OAAnAAF7K+AAe,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_SY_2_2.png,2,7495164.9801,5796658.7613
AAKG9OAAnAAF7K+AAi,22.10.2013,Dzielnica Bielany,głóg jednoszyjkowy,Crataegus monogyna,D350863,47,6,2001,1,AAKG9OAAnAAF7K+AAi,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_SZ_1_1.png?refresh=-5208295507438204914,1,7495199.9288,5796664.8866
AAKG9OAAnAAF7K+AAd,22.10.2013,Dzielnica Bielany,żywotnik zachodni,Thuja occidentalis,D350858,"29, 25, 23",6,2001,1,AAKG9OAAnAAF7K+AAd,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S12_1_1.png,1,7495157.9906,5796667.2996
AAKG9OAAnAAF7K+AAc,22.10.2013,Dzielnica Bielany,klon jesionolistny,Acer negundo,D350857,43,7,2001,2,AAKG9OAAnAAF7K+AAc,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_SX_2_2.png?refresh=-6455832448481628138,2,7495153.2836,5796670.9541
AAKG9OAAnAAF7K+AAn,22.10.2013,Dzielnica Bielany,klon pospolity,Acer platanoides,D350868,193,9,2001,3,AAKG9OAAnAAF7K+AAn,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S13_3_3.png,3,7495192.1613,5796672.9232
AAKG9OAAnAAF7K+AAk,22.10.2013,Dzielnica Bielany,dąb szypułkowy,Quercus robur,D350865,182,12,2001,3,AAKG9OAAnAAF7K+AAk,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S16_3_3.png?refresh=2789807146093639878,3,7495210.4579,5796674.5934
AAKG9OAAnAAF7K+AAj,22.10.2013,Dzielnica Bielany,dąb szypułkowy,Quercus robur,D350864,95,10,2001,3,AAKG9OAAnAAF7K+AAj,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S13_3_3.png,3,7495209.1778,5796675.0513
AAKG9OAAnAAF7KDAAA,22.10.2013,Dzielnica Bielany,grusza  sp.,Pyrus  sp.,D350869,141,8,2001,2,AAKG9OAAnAAF7KDAAA,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_SY_2_2.png,2,7495196.9229,5796677.709
AAKG9OAAnAAF7K+AAl,22.10.2013,Dzielnica Bielany,głóg jednoszyjkowy,Crataegus monogyna,D350866,32,5,2001,1,AAKG9OAAnAAF7K+AAl,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S1C_1_1.png?refresh=3123058171411056155,1,7495214.7158,5796679.1517
AAKG9OAAnAAF7K+AAm,22.10.2013,Dzielnica Bielany,głóg jednoszyjkowy,Crataegus monogyna,D350867,"32, 30",5,2001,2,AAKG9OAAnAAF7K+AAm,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_SX_2_2.png,2,7495218.789,5796682.0215
AAKG9OAAnAAF7KDAAB,22.10.2013,Dzielnica Bielany,głóg jednoszyjkowy,Crataegus monogyna,D350870,"32, 41, 28, 19",6,2001,2,AAKG9OAAnAAF7KDAAB,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_SX_2_2.png,2,7495222.592,5796688.9523
AAKG9OAAnAAF7KDAAC,22.10.2013,Dzielnica Bielany,klon pospolity,Acer platanoides,D350871,60,7,2001,2,AAKG9OAAnAAF7KDAAC,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_SX_2_2.png,2,7495232.5731,5796700.4394
AAKG9OAAnAAF7LfAAg,22.10.2013,Zarząd Zieleni m.st. Warszawy,lipa szerokolistna,Tilia platyphyllos,D345451,122,10,2001,3,AAKG9OAAnAAF7LfAAg,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S13_3_3.png,3,7495900.9656,5796702.2573
AAKG9OAAnAAF7LTAAh,22.10.2013,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D345432,14,4,2001,1,AAKG9OAAnAAF7LTAAh,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S11_1_1.png?refresh=6093470025544184383,1,7495994.4952,5796644.4238
AAKG9OAAnAAF7LXAAA,22.10.2013,Dzielnica Bielany,jesion wyniosły,Fraxinus excelsior,D345438,15,4.5,2001,1,AAKG9OAAnAAF7LXAAA,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S11_1_1.png,1,7496036.235,5796678.6973
AAKG9OAAnAAF7LXAAB,22.10.2013,Dzielnica Bielany,jesion wyniosły,Fraxinus excelsior,D345439,15,4,2001,1,AAKG9OAAnAAF7LXAAB,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S11_1_1.png,1,7496040.9973,5796685.9934
AAKG9OAAnAAF7LTAAk,22.10.2013,Dzielnica Bielany,jesion wyniosły,Fraxinus excelsior,D345435,14,5,2001,1,AAKG9OAAnAAF7LTAAk,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S11_1_1.png,1,7496043.5155,5796632.3403
AAKG9OAAnAAF7LTAAl,22.10.2013,Dzielnica Bielany,kasztanowiec pospolity,Aesculus hippocastanum,D345436,129,11,2001,2,AAKG9OAAnAAF7LTAAl,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_SW_2_2.png?refresh=-4901696461451003086,2,7496044.6206,5796641.0989
AAKG9OAAnAAF7LTAAm,22.10.2013,Dzielnica Bielany,kasztanowiec pospolity,Aesculus hippocastanum,D345437,150,11,2001,3,AAKG9OAAnAAF7LTAAm,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S10_3_3.png?refresh=-7655025186634085255,3,7496045.3547,5796644.3828
AAKG9OAAnAAF7LHAAR,22.10.2013,Dzielnica Bielany,głóg sp.,Crataegus sp.,D345397,15,4,2001,1,AAKG9OAAnAAF7LHAAR,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S11_1_1.png,1,7495800.2789,5796623.5078
AAKG9OAAnAAF7LHAAN,22.10.2013,Dzielnica Bielany,głóg sp.,Crataegus sp.,D345393,17,4,2001,1,AAKG9OAAnAAF7LHAAN,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S11_1_1.png,1,7495797.3526,5796624.3312
AAKG9OAAnAAF7LHAAK,22.10.2013,Dzielnica Bielany,głóg sp.,Crataegus sp.,D345390,15,3,2001,1,AAKG9OAAnAAF7LHAAK,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S11_1_1.png,1,7495794.8836,5796625.4285
AAKG9OAAnAAF7LHAAF,22.10.2013,Dzielnica Bielany,klon jesionolistny,Acer negundo,D345385,102,8,2001,2,AAKG9OAAnAAF7LHAAF,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_SY_2_2.png,2,7495789.2137,5796627.1667
AAKG9OAAnAAF7LHAAM,22.10.2013,Dzielnica Bielany,głóg sp.,Crataegus sp.,D345392,16,4,2001,1,AAKG9OAAnAAF7LHAAM,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402628_S1A_1_1.png?refresh=-4467905602081135217,1,7495795.9827,5796627.3436
