id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAEN1IAAK,21.10.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D391703,"90, 69",16,2001,2,AAKG9OAAFAAEN1IAAK,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7404016_SY_2_2.png?refresh=3112071131749005951,2,7517054.2258,5788632.9419
AAKG9OAAFAAEN1IAAL,21.10.2014,Zarząd Zieleni m.st. Warszawy,robinia biała,Robinia pseudoacacia,D391704,180,16,2001,2,AAKG9OAAFAAEN1IAAL,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7404016_SY_2_2.png,2,7517057.7416,5788638.4173
AAKG9OAAFAAEN1IAAM,21.10.2014,Zarząd Zieleni m.st. Warszawy,robinia biała,Robinia pseudoacacia,D391705,"74, 70",11,2001,1,AAKG9OAAFAAEN1IAAM,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7404016_S12_1_1.png?refresh=-1235256322683488429,1,7517060.7387,5788641.2991
AAKG9OAAFAAEN1IAAN,21.10.2014,Zarząd Zieleni m.st. Warszawy,robinia biała,Robinia pseudoacacia,D391706,205,16,2001,2,AAKG9OAAFAAEN1IAAN,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7404016_SY_2_2.png,2,7517064.0815,5788646.6592
AAKG9OAAFAAEN1IAAO,21.10.2014,Zarząd Zieleni m.st. Warszawy,robinia biała,Robinia pseudoacacia,D391707,"66, 73, 44, 46, 38, 52, 43",16,2001,2,AAKG9OAAFAAEN1IAAO,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7404016_SY_2_2.png,2,7517073.649,5788659.973
AAKG9OAAFAAEN1IAAP,21.10.2014,Zarząd Zieleni m.st. Warszawy,robinia biała,Robinia pseudoacacia,D391708,124,16,2001,2,AAKG9OAAFAAEN1IAAP,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7404016_SY_2_2.png,2,7517078.3175,5788665.9671
AAKG9OAAFAAEN1IAAQ,21.10.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D391709,"58, 153, 127",16,2001,2,AAKG9OAAFAAEN1IAAQ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7404016_SY_2_2.png,2,7517081.3722,5788670.1745
AAKG9OAAFAAEN1IAAR,21.10.2014,Zarząd Zieleni m.st. Warszawy,robinia biała,Robinia pseudoacacia,D391710,197,16,2001,2,AAKG9OAAFAAEN1IAAR,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7404016_SY_2_2.png,2,7517084.3692,5788674.209
AAKG9OAAFAAEN1IAAS,21.10.2014,Zarząd Zieleni m.st. Warszawy,robinia biała,Robinia pseudoacacia,D391711,152,16,2001,2,AAKG9OAAFAAEN1IAAS,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7404016_SY_2_2.png,2,7517091.1126,5788682.8543
AAKG9OAAnAAHzMvAAc,21.10.2014,Dzielnica Wesoła,dąb szypułkowy,Quercus robur,D392928,79,11,2001,1,AAKG9OAAnAAHzMvAAc,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7404016_S12_1_1.png,1,7517046.3573,5787563.7844
