id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAnAAF1O1AAQ,24.04.2012,Dzielnica Targówek,klon jesionolistny,Acer negundo,D253013,131,2,2001,1,AAKG9OAAnAAF1O1AAQ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S1E_1_1.png?refresh=1851337955041558986,1,7503016.7657,5792634.7692
AAKG9OAAnAAF1O1AAP,24.04.2012,Dzielnica Targówek,klon jesionolistny,Acer negundo,D253012,"77, 88",12,2001,3,AAKG9OAAnAAF1O1AAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S1A_3_3.png?refresh=-1788396426704176678,3,7503017.0846,5792636.7329
AAKG9OAAnAAF1O1AAO,24.04.2012,Dzielnica Targówek,klon jesionolistny,Acer negundo,D253011,200,14,2001,3,AAKG9OAAnAAF1O1AAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S16_3_3.png?refresh=5107284867140987745,3,7503017.2692,5792634.5414
AAKG9OAAnAAF1O1AAN,24.04.2012,Dzielnica Targówek,brzoza brodawkowata,Betula pendula,D253010,115,24,2001,3,AAKG9OAAnAAF1O1AAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S16_3_3.png,3,7503026.6582,5792625.6895
AAKG9OAAnAAF1O1AAM,24.04.2012,Dzielnica Targówek,topola osika,Populus tremula,D253009,272,28,2001,3,AAKG9OAAnAAF1O1AAM,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S16_3_3.png,3,7503031.8361,5792616.6979
AAKG9OAAnAAF1O1AAL,24.04.2012,Dzielnica Targówek,topola osika,Populus tremula,D253008,"22, 20",5,2001,1,AAKG9OAAnAAF1O1AAL,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S1B_1_1.png?refresh=5982623036306942454,1,7503034.5835,5792615.4213
AAKG9OAAnAAF0JeAAM,05.04.2012,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D206340,"88, 147",16,2001,3,AAKG9OAAnAAF0JeAAM,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S10_3_3.png?refresh=-8333095303703551910,3,7502701,5792575.0018
AAKG9OAAnAAF0JeAAN,05.04.2012,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D206341,97,16,2001,2,AAKG9OAAnAAF0JeAAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S12_2_2.png?refresh=7540490949907103348,2,7502707,5792570.0018
AAKG9OAAnAAF0JeAAO,05.04.2012,Zarząd Zieleni m.st. Warszawy,klon jesionolistny,Acer negundo,D206342,90,16,2001,2,AAKG9OAAnAAF0JeAAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S12_2_2.png,2,7502708.3804,5792567.3966
AAKG9OAAnAAF0J5AAb,05.04.2012,Dzielnica Praga Północ,topola Maksymowicza,Populus maximowiczii,D206166,40,6,2001,1,AAKG9OAAnAAF0J5AAb,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S1F_1_1.png?refresh=6741056705469720639,1,7502711,5792636.0018
AAKG9OAAnAAF0J5AAc,05.04.2012,Dzielnica Praga Północ,topola Maksymowicza,Populus maximowiczii,D206167,125,13,2001,2,AAKG9OAAnAAF0J5AAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S11_2_2.png?refresh=-3719576072915411387,2,7502712,5792638.0018
AAKG9OAAnAAF0J5AAd,05.04.2012,Dzielnica Praga Północ,topola Maksymowicza,Populus maximowiczii,D206168,193,16,2001,3,AAKG9OAAnAAF0J5AAd,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S16_3_3.png,3,7502714,5792634.0018
AAKG9OAAnAAF0J5AAe,05.04.2012,Dzielnica Praga Północ,topola Maksymowicza,Populus maximowiczii,D206169,"110, 140",17,2001,3,AAKG9OAAnAAF0J5AAe,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S10_3_3.png,3,7502716,5792637.0018
AAKG9OAAnAAF0J5AAg,05.04.2012,Dzielnica Praga Północ,topola Maksymowicza,Populus maximowiczii,D206171,"110, 67",15,2001,3,AAKG9OAAnAAF0J5AAg,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S1G_3_3.png?refresh=7807208657657130132,3,7502719,5792632.0018
AAKG9OAAnAAF0J5AAf,05.04.2012,Dzielnica Praga Północ,topola Maksymowicza,Populus maximowiczii,D206170,144,17,2001,3,AAKG9OAAnAAF0J5AAf,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S10_3_3.png,3,7502720,5792635.0018
AAKG9OAAFAAB8KMAAQ,05.04.2012,Dzielnica Praga Północ,klon jesionolistny,Acer negundo,D206897,"85, 110, 93",12,2001,4,AAKG9OAAFAAB8KMAAQ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S13_4_4.png?refresh=8580162655553567569,4,7502730,5792639.0018
AAKG9OAAnAAF0J5AAh,05.04.2012,Dzielnica Praga Północ,topola Maksymowicza,Populus maximowiczii,D206172,"131, 136",17,2001,4,AAKG9OAAnAAF0J5AAh,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S17_4_4.png?refresh=7573329671434400860,4,7502732,5792621.0018
AAKG9OAAnAAF0J5AAi,05.04.2012,Dzielnica Praga Północ,topola Maksymowicza,Populus maximowiczii,D206173,"100, 141",16,2001,3,AAKG9OAAnAAF0J5AAi,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S10_3_3.png,3,7502734,5792617.0018
AAKG9OAAFAAB8KMAAP,05.04.2012,Dzielnica Praga Północ,topola Maksymowicza,Populus maximowiczii,D206896,84,12,2001,2,AAKG9OAAFAAB8KMAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S11_2_2.png,2,7502739,5792630.0018
AAKG9OAAFAAB8KMAAN,05.04.2012,Dzielnica Praga Północ,topola Maksymowicza,Populus maximowiczii,D206894,60,10,2001,1,AAKG9OAAFAAB8KMAAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404267_S14_1_1.png?refresh=7617638327939933083,1,7502742,5792626.0018
