id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAENRzAAI,18.06.2013,Zarząd Zieleni m.st. Warszawy,kasztanowiec  sp.,Aesculus  sp.,D329399,15,6,2001,1,AAKG9OAAFAAENRzAAI,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_S1E_1_1.png?refresh=-8579146848135222968,1,7495025.6713,5784683.5533
AAKG9OAAFAAENRzAAG,18.06.2013,Dzielnica Włochy,wiśnia  sp.,Prunus  sp.(wiśnia),D329397,13,5.5,2001,1,AAKG9OAAFAAENRzAAG,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_S1E_1_1.png,1,7495025.758,5784678.065
AAKG9OAAFAAENRzAAH,18.06.2013,Dzielnica Włochy,kasztanowiec  sp.,Aesculus  sp.,D329398,13,5,2001,1,AAKG9OAAFAAENRzAAH,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_S1E_1_1.png,1,7495027.6807,5784675.2277
AAKG9OAAFAAENRzAAJ,18.06.2013,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D329400,14,6,2001,1,AAKG9OAAFAAENRzAAJ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_S11_1_1.png?refresh=-6621321556280930012,1,7495028.9755,5784686.2934
AAKG9OAAFAAENRXAAS,18.06.2013,Zarząd Zieleni m.st. Warszawy,platan sp.,Platanus sp.,D329331,15,7.5,2001,1,AAKG9OAAFAAENRXAAS,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_S1E_1_1.png,1,7495043.1103,5784699.9989
AAKG9OAAFAAENQMAAI,18.06.2013,Dzielnica Włochy,morwa  sp.,Morus  sp.,D329842,17,6,2001,1,AAKG9OAAFAAENQMAAI,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_S11_1_1.png,1,7494643.1989,5784672.1526
AAKG9OAAFAAENQMAAJ,18.06.2013,Dzielnica Włochy,jarząb brekinia ,Sorbus torminalis,D329843,48,8,2001,1,AAKG9OAAFAAENQMAAJ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_S1C_1_1.png?refresh=5552059533974335617,1,7494638.4326,5784673.8952
AAKG9OAAFAAENQMAAE,18.06.2013,Dzielnica Włochy,topola  sp.,Populus  sp.,D329838,136,18,2001,1,AAKG9OAAFAAENQMAAE,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_S11_1_1.png,1,7494660.073,5784673.9638
AAKG9OAAFAAENQMAAK,18.06.2013,Dzielnica Włochy,orzech włoski,Juglans regia,D329844,68,10,2001,1,AAKG9OAAFAAENQMAAK,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_S12_1_1.png?refresh=-7564696270513831525,1,7494634.4909,5784674.7229
AAKG9OAAFAAENQMAAF,18.06.2013,Dzielnica Włochy,topola  sp.,Populus  sp.,D329839,172,16,2001,1,AAKG9OAAFAAENQMAAF,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_SZ_1_1.png?refresh=4762491737028260893,1,7494656.1308,5784674.8828
AAKG9OAAFAAENQMAAL,18.06.2013,Dzielnica Włochy,orzech włoski,Juglans regia,D329845,"20, 13",6,2001,1,AAKG9OAAFAAENQMAAL,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_S11_1_1.png,1,7494629.174,5784676.0091
AAKG9OAAFAAENQMAAN,18.06.2013,Dzielnica Włochy,brzoza brodawkowata,Betula pendula,D329847,34,12,2001,1,AAKG9OAAFAAENQMAAN,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_S11_1_1.png,1,7494647.2394,5784677.6358
AAKG9OAAFAAENQMAAM,18.06.2013,Dzielnica Włochy,wierzba  sp.,Salix  sp.,D329846,193,16,2001,2,AAKG9OAAFAAENQMAAM,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_SW_2_2.png?refresh=-632366122119676353,2,7494623.3999,5784678.3018
AAKG9OAAFAAENQMAAS,18.06.2013,Dzielnica Włochy,sumak octowiec,Rhus typhina,D329852,5,1.7999999523,2001,1,AAKG9OAAFAAENQMAAS,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_S1E_1_1.png,1,7494621.1074,5784678.6706
AAKG9OAAFAAENQMAAO,18.06.2013,Dzielnica Włochy,sumak octowiec,Rhus typhina,D329848,63,12,2001,1,AAKG9OAAFAAENQMAAO,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7402594_SZ_1_1.png,1,7494642.0151,5784679.3796
