id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAnAAHzECAAk,20.06.2014,Dzielnica Wawer,topola osika,Populus tremula,D378540,35,6,2001,2,AAKG9OAAnAAHzECAAk,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S11_2_2.png?refresh=2970061973323946061,2,7512778.6827,5784534.2273
AAKG9OAAnAAHzECAAj,20.06.2014,Dzielnica Wawer,topola osika,Populus tremula,D378539,40,6,2001,2,AAKG9OAAnAAHzECAAj,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S11_2_2.png,2,7512781.2227,5784534.1478
AAKG9OAAnAAHzFdAAf,20.06.2014,Dzielnica Wawer,sosna pospolita,Pinus sylvestris,D378454,101,11,2001,2,AAKG9OAAnAAHzFdAAf,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S15_2_2.png?refresh=8419556491624104174,2,7512790.9159,5784437.0015
AAKG9OAAnAAHzECAAi,20.06.2014,Dzielnica Wawer,klon jesionolistny,Acer negundo,D378538,47,12,2001,3,AAKG9OAAnAAHzECAAi,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S10_3_3.png?refresh=-6371129084449807135,3,7512800.749,5784541.1541
AAKG9OAAnAAHzECAAh,20.06.2014,Dzielnica Wawer,czeremcha późna,Prunus serotina,D378537,34,11,2001,3,AAKG9OAAnAAHzECAAh,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S1G_3_3.png?refresh=-1539322690092012482,3,7512820.5133,5784539.4476
AAKG9OAAnAAHzECAAg,20.06.2014,Dzielnica Wawer,sosna pospolita,Pinus sylvestris,D378536,58,10,2001,2,AAKG9OAAnAAHzECAAg,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S12_2_2.png?refresh=4306210259981984373,2,7512843.4527,5784537.4631
AAKG9OAAnAAHzECAAf,20.06.2014,Dzielnica Wawer,sosna pospolita,Pinus sylvestris,D378535,51,10,2001,2,AAKG9OAAnAAHzECAAf,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S11_2_2.png,2,7512847.858,5784537.0662
AAKG9OAAnAAHzECAAe,20.06.2014,Dzielnica Wawer,sosna pospolita,Pinus sylvestris,D378534,"157, 172",20,2001,3,AAKG9OAAnAAHzECAAe,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S1A_3_3.png?refresh=3695432803445591201,3,7512852.2634,5784536.9076
AAKG9OAAnAAHzEUAAp,20.06.2014,Dzielnica Wawer,klon czerwony,Acer rubrum,D377553,8,2,2001,1,AAKG9OAAnAAHzEUAAp,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S1E_1_1.png?refresh=-6503796529201020605,1,7512915.6502,5784532.8909
AAKG9OAAnAAHzEUAAo,20.06.2014,Dzielnica Wawer,klon jesionolistny,Acer negundo,D377552,37,9,2001,2,AAKG9OAAnAAHzEUAAo,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S15_2_2.png,2,7512991.6916,5784528.8825
AAKG9OAAnAAHzEUAAn,20.06.2014,Dzielnica Wawer,robinia  sp.,Robinia  sp.,D377551,"49, 34",12,2001,2,AAKG9OAAnAAHzEUAAn,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S15_2_2.png,2,7512996.4541,5784528.6443
AAKG9OAAnAAHzEUAAm,20.06.2014,Dzielnica Wawer,klon jesionolistny,Acer negundo,D377550,"17, 7, 8",6,2001,1,AAKG9OAAnAAHzEUAAm,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S14_1_1.png?refresh=6536519076760219147,1,7513001.3357,5784528.2476
AAKG9OAAnAAHzEUAAl,20.06.2014,Dzielnica Wawer,robinia  sp.,Robinia  sp.,D377549,20,7,2001,2,AAKG9OAAnAAHzEUAAl,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S11_2_2.png,2,7513017.5124,5784526.9378
AAKG9OAAnAAHzEUAAk,20.06.2014,Dzielnica Wawer,dąb szypułkowy,Quercus robur,D377548,172,26,2001,4,AAKG9OAAnAAHzEUAAk,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S1H_4_4.png?refresh=-1853710384858993503,4,7513031.0062,5784525.7471
AAKG9OAAnAAHzEUAAj,20.06.2014,Dzielnica Wawer,czeremcha późna,Prunus serotina,D377547,"41, 29",12,2001,3,AAKG9OAAnAAHzEUAAj,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S1G_3_3.png,3,7513044.1029,5784516.4073
AAKG9OAAnAAHzEUAAi,20.06.2014,Dzielnica Wawer,klon  sp.,Acer  sp.,D377546,"39, 25",12,2001,2,AAKG9OAAnAAHzEUAAi,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S12_2_2.png,2,7513045.6376,5784516.4073
AAKG9OAAnAAHzFJAAf,20.06.2014,Dzielnica Wawer,klon  sp.,Acer  sp.,D378412,80,24,2001,3,AAKG9OAAnAAHzFJAAf,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S1A_3_3.png,3,7512809.3715,5784343.1715
AAKG9OAAnAAHzEJAAI,20.06.2014,Dzielnica Wawer,klon jawor,Acer pseudoplatanus,D378200,"111, 138",24,2001,3,AAKG9OAAnAAHzEJAAI,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S16_3_3.png?refresh=-2800726885272701561,3,7512799.5515,5784343.5159
AAKG9OAAnAAHzEJAAH,20.06.2014,Dzielnica Wawer,świerk pospolity,Picea abies,D378199,40,13,2001,2,AAKG9OAAnAAHzEJAAH,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S11_2_2.png,2,7512807.1319,5784343.6747
AAKG9OAAnAAHzEVAAE,20.06.2014,Dzielnica Wawer,klon jesionolistny,Acer negundo,D378211,"65, 82, 70",23,2001,4,AAKG9OAAnAAHzEVAAE,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S17_4_4.png?refresh=653753788858300551,4,7512803.5997,5784343.9524
AAKG9OAAnAAHzEJAAJ,20.06.2014,Dzielnica Wawer,kasztanowiec pospolity,Aesculus hippocastanum,D378201,176,28,2001,4,AAKG9OAAnAAHzEJAAJ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S1H_4_4.png,4,7512792.5664,5784345.778
AAKG9OAAnAAHzEJAAK,20.06.2014,Dzielnica Wawer,klon  sp.,Acer  sp.,D378202,51,7,2001,2,AAKG9OAAnAAHzEJAAK,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S15_2_2.png,2,7512787.685,5784345.9369
AAKG9OAAnAAHzEJAAQ,20.06.2014,Dzielnica Wawer,dąb czerwony,Quercus rubra,D378208,"29, 31",7,2001,2,AAKG9OAAnAAHzEJAAQ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S11_2_2.png,2,7512745.5366,5784349.5883
AAKG9OAAnAAHzEJAAO,20.06.2014,Dzielnica Wawer,dąb czerwony,Quercus rubra,D378206,"71, 56",29,2001,3,AAKG9OAAnAAHzEJAAO,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S16_3_3.png,3,7512754.7443,5784349.9057
AAKG9OAAnAAHzEJAAP,20.06.2014,Dzielnica Wawer,dąb czerwony,Quercus rubra,D378207,59,28,2001,3,AAKG9OAAnAAHzEJAAP,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S16_3_3.png,3,7512750.3389,5784350.2232
AAKG9OAAnAAHzEJAAR,20.06.2014,Dzielnica Wawer,dąb czerwony,Quercus rubra,D378209,127,24,2001,4,AAKG9OAAnAAHzEJAAR,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S1H_4_4.png,4,7512737.7183,5784350.6994
AAKG9OAAnAAHzEJAAN,20.06.2014,Dzielnica Wawer,dąb bezszypułkowy,Quercus petraea,D378205,42,8,2001,1,AAKG9OAAnAAHzEJAAN,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S1B_1_1.png?refresh=700182111134659672,1,7512778.3186,5784396.102
AAKG9OAAnAAHzFlAAD,20.06.2014,Dzielnica Wawer,dąb bezszypułkowy,Quercus petraea,D378445,37,7,2001,1,AAKG9OAAnAAHzFlAAD,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S1F_1_1.png?refresh=-6816327770146315441,1,7512778.4806,5784401.3357
AAKG9OAAnAAHzFlAAE,20.06.2014,Dzielnica Wawer,dąb bezszypułkowy,Quercus petraea,D378446,43,8,2001,1,AAKG9OAAnAAHzFlAAE,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404938_S1F_1_1.png,1,7512778.8775,5784407.269
