id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAENUOAAB,23.10.2013,Dzielnica Rembertów,lipa drobnolistna,Tilia cordata,D353539,126,8,2001,2,AAKG9OAAFAAENUOAAB,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S11_2_2.png?refresh=-6376199647596286446,2,7512405.253,5792053.6607
AAKG9OAAnAAHxDTAAX,23.10.2013,Dzielnica Rembertów,sosna  sp.,Pinus  sp.,D353509,19,1,2001,1,AAKG9OAAnAAHxDTAAX,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1E_1_1.png?refresh=6050890775043849397,1,7512408.6772,5792038.9199
AAKG9OAAFAAENUOAAA,23.10.2013,Dzielnica Rembertów,żywotnik  sp.,Thuja  sp.,D353538,13,6,2001,1,AAKG9OAAFAAENUOAAA,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1B_1_1.png?refresh=-3740721313052619332,1,7512423.1635,5792049.3218
AAKG9OAAnAAHxDTAAY,23.10.2013,Dzielnica Rembertów,świerk  sp.,Picea  sp.,D353510,14,7,2001,1,AAKG9OAAnAAHxDTAAY,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S14_1_1.png?refresh=-2362655329765516841,1,7512432.9462,5792036.926
AAKG9OAAFAAENUKAAm,23.10.2013,Dzielnica Rembertów,głóg sp.,Crataegus sp.,D353537,14,7,2001,2,AAKG9OAAFAAENUKAAm,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S11_2_2.png,2,7512434.1508,5792049.3042
AAKG9OAAFAAENUKAAg,23.10.2013,Dzielnica Rembertów,brzoza brodawkowata,Betula pendula,D353531,18,18,2001,1,AAKG9OAAFAAENUKAAg,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1C_1_1.png?refresh=5377799053057184317,1,7512446.601,5792195.642
AAKG9OAAnAAHxDTAAZ,23.10.2013,Dzielnica Rembertów,świerk  sp.,Picea  sp.,D353511,21,6,2001,1,AAKG9OAAnAAHxDTAAZ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1B_1_1.png,1,7512447.1401,5792036.0025
AAKG9OAAFAAENUKAAf,23.10.2013,Dzielnica Rembertów,brzoza brodawkowata,Betula pendula,D353530,18,20,2001,2,AAKG9OAAFAAENUKAAf,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S11_2_2.png,2,7512454.2657,5792187.8524
AAKG9OAAFAAENUKAAe,23.10.2013,Dzielnica Rembertów,sosna pospolita,Pinus sylvestris,D353529,18,18,2001,1,AAKG9OAAFAAENUKAAe,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1C_1_1.png,1,7512459.2663,5792183.5273
AAKG9OAAFAAENUKAAd,23.10.2013,Dzielnica Rembertów,sosna pospolita,Pinus sylvestris,D353528,120,18,2001,1,AAKG9OAAFAAENUKAAd,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S14_1_1.png,1,7512463.9897,5792180.1147
AAKG9OAAFAAENUKAAc,23.10.2013,Dzielnica Rembertów,dąb szypułkowy,Quercus robur,D353527,103,14,2001,2,AAKG9OAAFAAENUKAAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S15_2_2.png?refresh=-2357369589755097643,2,7512468.1227,5792174.9652
AAKG9OAAFAAENUKAAb,23.10.2013,Dzielnica Rembertów,sosna pospolita,Pinus sylvestris,D353526,126,20,2001,1,AAKG9OAAFAAENUKAAb,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1C_1_1.png,1,7512469.0347,5792176.4283
AAKG9OAAFAAENUKAAa,23.10.2013,Dzielnica Rembertów,dąb szypułkowy,Quercus robur,D353525,104,14,2001,1,AAKG9OAAFAAENUKAAa,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1B_1_1.png,1,7512474.2207,5792171.2361
AAKG9OAAFAAENUKAAZ,23.10.2013,Dzielnica Rembertów,sosna pospolita,Pinus sylvestris,D353524,107,16,2001,1,AAKG9OAAFAAENUKAAZ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1C_1_1.png,1,7512476.1933,5792169.6884
AAKG9OAAFAAENUKAAY,23.10.2013,Dzielnica Rembertów,brzoza brodawkowata,Betula pendula,D353523,141,14,2001,1,AAKG9OAAFAAENUKAAY,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1C_1_1.png,1,7512479.867,5792165.2681
AAKG9OAAnAAHxDTAAa,23.10.2013,Dzielnica Rembertów,sosna  sp.,Pinus  sp.,D353512,19,1,2001,1,AAKG9OAAnAAHxDTAAa,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1D_1_1.png?refresh=-3272782775595538775,1,7512483.4035,5792033.6278
AAKG9OAAFAAENUKAAX,23.10.2013,Dzielnica Rembertów,dąb szypułkowy,Quercus robur,D353522,172,15,2001,1,AAKG9OAAFAAENUKAAX,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S14_1_1.png,1,7512492.2548,5792154.249
AAKG9OAAnAAHxDTAAb,23.10.2013,Dzielnica Rembertów,leszczyna  sp.,Corylus  sp.,D353513,17,3,2001,1,AAKG9OAAnAAHxDTAAb,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1F_1_1.png?refresh=2041536132916793999,1,7512500.9869,5792032.1656
AAKG9OAAFAAENUKAAW,23.10.2013,Dzielnica Rembertów,dąb szypułkowy,Quercus robur,D353521,14,14,2001,1,AAKG9OAAFAAENUKAAW,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S14_1_1.png,1,7512501.9838,5792144.821
AAKG9OAAnAAHxDTAAc,23.10.2013,Dzielnica Rembertów,czereśnia  sp.,Prunus  sp.(czereśnia),D353514,22,3.5,2001,1,AAKG9OAAnAAHxDTAAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1B_1_1.png,1,7512503.2298,5792032.1253
AAKG9OAAnAAHxDTAAd,23.10.2013,Dzielnica Rembertów,czeremcha  sp.,Prunus  sp.(czeremcha),D353515,77,6,2001,1,AAKG9OAAnAAHxDTAAd,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1B_1_1.png,1,7512505.6569,5792031.9944
AAKG9OAAFAAENUKAAR,23.10.2013,Dzielnica Rembertów,bez  sp.,Sambucus  sp.,D353516,79,5.5,2001,1,AAKG9OAAFAAENUKAAR,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1B_1_1.png,1,7512507.0766,5792031.7698
AAKG9OAAFAAENUKAAS,23.10.2013,Dzielnica Rembertów,jabłoń  sp.,Malus  sp.,D353517,108,5,2001,1,AAKG9OAAFAAENUKAAS,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S14_1_1.png,1,7512508.4961,5792031.6364
AAKG9OAAFAAENUKAAV,23.10.2013,Dzielnica Rembertów,sosna pospolita,Pinus sylvestris,D353520,13,11,2001,1,AAKG9OAAFAAENUKAAV,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1C_1_1.png,1,7512512.4435,5792136.0347
AAKG9OAAFAAENUKAAT,23.10.2013,Dzielnica Rembertów,dąb czerwony,Quercus rubra,D353518,14,10,2001,3,AAKG9OAAFAAENUKAAT,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S16_3_3.png?refresh=6054339741246357563,3,7512555.8923,5792026.0941
AAKG9OAAFAAENUKAAU,23.10.2013,Dzielnica Rembertów,jesion  sp.,Fraxinus  sp.,D353519,11,4.5,2001,1,AAKG9OAAFAAENUKAAU,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1F_1_1.png,1,7512564.5864,5792027.5317
AAKG9OAAFAAENUKAAl,23.10.2013,Dzielnica Rembertów,sosna pospolita,Pinus sylvestris,D353536,14,1,2001,1,AAKG9OAAFAAENUKAAl,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1F_1_1.png,1,7512567.1236,5792038.1326
AAKG9OAAFAAENUKAAk,23.10.2013,Dzielnica Rembertów,jesion  sp.,Fraxinus  sp.,D353535,13,5,2001,1,AAKG9OAAFAAENUKAAk,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1B_1_1.png,1,7512567.3453,5792040.9185
AAKG9OAAFAAENUKAAj,23.10.2013,Dzielnica Rembertów,klon pospolity,Acer platanoides,D353534,206,6.5,2001,1,AAKG9OAAFAAENUKAAj,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404918_S1C_1_1.png,1,7512568.3003,5792043.341
