id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAnAAHxD/AAf,28.05.2014,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D371204,72,8,2001,1,AAKG9OAAnAAHxD/AAf,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1C_1_1.png?refresh=6642857852382492487,1,7501954.171,5800685.0545
AAKG9OAAnAAHxD/AAe,28.05.2014,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D371203,60,7,2001,1,AAKG9OAAnAAHxD/AAe,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S14_1_1.png?refresh=3644016842706982826,1,7501957.16,5800662.2229
AAKG9OAAnAAHxD/AAc,28.05.2014,Zarząd Zieleni m.st. Warszawy,olsza czarna,Alnus glutinosa,D371201,130,12,2001,1,AAKG9OAAnAAHxD/AAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S14_1_1.png,1,7501959.1703,5800635.8224
AAKG9OAAnAAHxD/AAd,28.05.2014,Zarząd Zieleni m.st. Warszawy,olsza czarna,Alnus glutinosa,D371202,110,10,2001,1,AAKG9OAAnAAHxD/AAd,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S14_1_1.png,1,7501959.3552,5800628.6869
AAKG9OAAnAAHxD/AAb,28.05.2014,Zarząd Zieleni m.st. Warszawy,grusza pospolita,Pyrus pyraster,D371200,130,7,2001,1,AAKG9OAAnAAHxD/AAb,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1C_1_1.png,1,7501961.0197,5800610.8697
AAKG9OAAnAAHxD/AAa,28.05.2014,Zarząd Zieleni m.st. Warszawy,wierzba  sp.,Salix  sp.,D371199,92,1,2001,1,AAKG9OAAnAAHxD/AAa,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1E_1_1.png?refresh=1550713462641414144,1,7501969.3965,5800532.0772
AAKG9OAAnAAHxD8AAB,28.05.2014,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D371862,"130, 89",14,2001,3,AAKG9OAAnAAHxD8AAB,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1G_3_3.png?refresh=8618296166508994005,3,7502216.4401,5799841.2734
AAKG9OAAnAAHxD8AAA,28.05.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D371861,22,4,2001,1,AAKG9OAAnAAHxD8AAA,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1E_1_1.png,1,7502219.5843,5799886.5074
AAKG9OAAnAAHxDJAAF,28.05.2014,Dzielnica Białołęka,klon jesionolistny,Acer negundo,D371914,"24, 23, 24, 22",4,2001,1,AAKG9OAAnAAHxDJAAF,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1B_1_1.png?refresh=-2966376502742806545,1,7502220.0515,5799440.3127
AAKG9OAAFAAENYVAAZ,28.05.2014,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D372581,134,11,2001,2,AAKG9OAAFAAENYVAAZ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S12_2_2.png?refresh=8234243237999994536,2,7502221.8587,5798789.5566
AAKG9OAAFAAENYVAAY,28.05.2014,Zarząd Zieleni m.st. Warszawy,kasztanowiec pospolity,Aesculus hippocastanum,D372580,164,12,2001,2,AAKG9OAAFAAENYVAAY,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S15_2_2.png?refresh=5182371946510025760,2,7502222.2534,5798795.6469
AAKG9OAAnAAHxD4AAj,28.05.2014,Zarząd Zieleni m.st. Warszawy,wierzba biała,Salix alba,D371858,"149, 110, 80, 110",10,2001,3,AAKG9OAAnAAHxD4AAj,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S16_3_3.png?refresh=7260075991599896174,3,7502225.4126,5799938.0559
AAKG9OAAnAAHxD4AAk,28.05.2014,Zarząd Zieleni m.st. Warszawy,jabłoń domowa,Malus domestica,D371859,"20, 16, 15, 15, 12",2,2001,1,AAKG9OAAnAAHxD4AAk,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1B_1_1.png,1,7502227.1443,5799952.7891
AAKG9OAAnAAHxD4AAl,28.05.2014,Zarząd Zieleni m.st. Warszawy,grusza pospolita,Pyrus pyraster,D371860,83,7,2001,1,AAKG9OAAnAAHxD4AAl,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1C_1_1.png,1,7502227.1587,5799956.8987
AAKG9OAAnAAHxD0AAC,28.05.2014,Zarząd Zieleni m.st. Warszawy,brzoza brodawkowata,Betula pendula,D371853,135,10,2001,2,AAKG9OAAnAAHxD0AAC,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S11_2_2.png?refresh=-8990120437935155653,2,7502228.3952,5800006.6382
AAKG9OAAnAAHxD0AAB,28.05.2014,Zarząd Zieleni m.st. Warszawy,topola  sp.,Populus  sp.,D371852,238,18,2001,3,AAKG9OAAnAAHxD0AAB,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S10_3_3.png?refresh=3073735480212291177,3,7502228.5983,5800031.4467
AAKG9OAAnAAHxD8AAC,28.05.2014,Zarząd Zieleni m.st. Warszawy,robinia biała,Robinia pseudoacacia,D371863,205,9,2001,2,AAKG9OAAnAAHxD8AAC,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S15_2_2.png,2,7502231.9406,5799799.1796
AAKG9OAAnAAHxD4AAi,28.05.2014,Zarząd Zieleni m.st. Warszawy,dąb szypułkowy,Quercus robur,D371857,26,6,2001,1,AAKG9OAAnAAHxD4AAi,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S14_1_1.png,1,7502240.5772,5799939.7424
AAKG9OAAnAAHxD0AAD,28.05.2014,Zarząd Zieleni m.st. Warszawy,śliwa  sp.,Prunus  sp.(śliwa),D371854,83,4,2001,1,AAKG9OAAnAAHxD0AAD,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1C_1_1.png,1,7502242.4424,5799982.7429
AAKG9OAAnAAHxD4AAh,28.05.2014,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D371856,55,5,2001,1,AAKG9OAAnAAHxD4AAh,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1B_1_1.png,1,7502242.8724,5799953.0117
AAKG9OAAnAAHxD4AAg,28.05.2014,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D371855,77,5,2001,1,AAKG9OAAnAAHxD4AAg,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1C_1_1.png,1,7502242.9274,5799967.4611
AAKG9OAAnAAHxDFAAK,28.05.2014,Zarząd Zieleni m.st. Warszawy,grusza pospolita,Pyrus pyraster,D371706,"68, 20",6,2001,1,AAKG9OAAnAAHxDFAAK,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S14_1_1.png,1,7502247.3071,5800049.5594
AAKG9OAAnAAHxDwAAl,28.05.2014,Zarząd Zieleni m.st. Warszawy,śliwa  sp.,Prunus  sp.(śliwa),D371850,"26, 22, 20, 20",5,2001,1,AAKG9OAAnAAHxDwAAl,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S14_1_1.png,1,7502247.3403,5800058.2291
AAKG9OAAnAAHxDFAAJ,28.05.2014,Zarząd Zieleni m.st. Warszawy,śliwa  sp.,Prunus  sp.(śliwa),D371705,118,6,2001,2,AAKG9OAAnAAHxDFAAJ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S11_2_2.png,2,7502248.3365,5800097.4235
AAKG9OAAnAAHxD0AAA,28.05.2014,Zarząd Zieleni m.st. Warszawy,śliwa  sp.,Prunus  sp.(śliwa),D371851,"32, 32, 12",4,2001,1,AAKG9OAAnAAHxD0AAA,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1B_1_1.png,1,7502250.0197,5800108.129
AAKG9OAAnAAHxDFAAI,28.05.2014,Zarząd Zieleni m.st. Warszawy,śliwa  sp.,Prunus  sp.(śliwa),D371704,"49, 43, 28, 28",4,2001,1,AAKG9OAAnAAHxDFAAI,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1B_1_1.png,1,7502250.8873,5800120.8789
AAKG9OAAnAAHxDJAAG,28.05.2014,Dzielnica Białołęka,robinia biała,Robinia pseudoacacia,D371915,128,10,2001,2,AAKG9OAAnAAHxDJAAG,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S12_2_2.png,2,7502259.9793,5799444.8397
AAKG9OAAnAAHxDJAAJ,28.05.2014,Dzielnica Białołęka,klon jesionolistny,Acer negundo,D371918,31,7,2001,1,AAKG9OAAnAAHxDJAAJ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1F_1_1.png?refresh=-2362813628198873663,1,7502458.8724,5799448.3036
AAKG9OAAnAAHxDJAAH,28.05.2014,Dzielnica Białołęka,klon jesionolistny,Acer negundo,D371916,147,12,2001,3,AAKG9OAAnAAHxDJAAH,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1G_3_3.png,3,7502459.3204,5799466.989
AAKG9OAAnAAHxDJAAI,28.05.2014,Dzielnica Białołęka,klon jesionolistny,Acer negundo,D371917,"28, 20",7,2001,1,AAKG9OAAnAAHxDJAAI,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1F_1_1.png,1,7502469.6378,5799454.4278
AAKG9OAAnAAHxDJAAK,28.05.2014,Dzielnica Białołęka,robinia biała,Robinia pseudoacacia,D371919,250,10,2001,3,AAKG9OAAnAAHxDJAAK,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S10_3_3.png,3,7502501.3629,5799397.188
AAKG9OAAnAAHxCyAAI,28.05.2014,Dzielnica Białołęka,wierzba biała,Salix alba,D371922,324,10,2001,2,AAKG9OAAnAAHxCyAAI,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S11_2_2.png,2,7502696.6887,5799329.1738
AAKG9OAAFAAENYNAAU,28.05.2014,Dzielnica Białołęka,czeremcha pospolita,Prunus padus,D371923,74,9,2001,1,AAKG9OAAFAAENYNAAU,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1C_1_1.png,1,7502706.6708,5799326.0776
AAKG9OAAnAAHxDJAAL,28.05.2014,Dzielnica Białołęka,robinia biała,Robinia pseudoacacia,D371920,90,11,2001,2,AAKG9OAAnAAHxDJAAL,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S11_2_2.png,2,7502722.1185,5799340.5255
AAKG9OAAnAAHxDJAAM,28.05.2014,Dzielnica Białołęka,olsza czarna,Alnus glutinosa,D371921,128,12,2001,2,AAKG9OAAnAAHxDJAAM,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S11_2_2.png,2,7502731.7129,5799338.2933
AAKG9OAAFAAENYNAAW,28.05.2014,Dzielnica Białołęka,wierzba biała,Salix alba,D371925,53,6,2001,1,AAKG9OAAFAAENYNAAW,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1B_1_1.png,1,7502842.3252,5799231.1631
AAKG9OAAFAAENYNAAV,28.05.2014,Dzielnica Białołęka,wierzba biała,Salix alba,D371924,230,7,2001,2,AAKG9OAAFAAENYNAAV,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S12_2_2.png,2,7502852.3815,5799232.551
AAKG9OAAnAAHxDcAAQ,28.05.2014,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D371774,58,6,2001,1,AAKG9OAAnAAHxDcAAQ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1C_1_1.png,1,7502075.5972,5799698.7183
AAKG9OAAnAAHxDcAAR,28.05.2014,Zarząd Zieleni m.st. Warszawy,jesion wyniosły,Fraxinus excelsior,D371775,"48, 24",7,2001,1,AAKG9OAAnAAHxDcAAR,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404237_S1C_1_1.png,1,7502073.8399,5799708.4857
