id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAD7b9AAf,04.07.2012,Zarząd Zieleni m.st. Warszawy,topola czarna,Populus nigra,D264812,380,25,2001,4,AAKG9OAAFAAD7b9AAf,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403576_S1F_4_4.png?refresh=-5634431934399240493,4,7504973.9943,5781655.4201
AAKG9OAAFAAD7b9AAg,04.07.2012,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D264813,59,"6,5",2001,1,AAKG9OAAFAAD7b9AAg,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403576_SZ_1_1.png?refresh=1452664265196186183,1,7504977.0274,5781649.749
AAKG9OAAnAAF1OWAAR,04.07.2012,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D264548,90,"7,5",2001,2,AAKG9OAAnAAF1OWAAR,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403576_SX_2_2.png?refresh=-1061204146951202043,2,7504983.546,5781691.6256
AAKG9OAAFAAD7b9AAi,04.07.2012,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D264815,53,5,2001,1,AAKG9OAAFAAD7b9AAi,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403576_SZ_1_1.png,1,7504984.7382,5781646.4624
AAKG9OAAFAAD7b9AAh,04.07.2012,Zarząd Zieleni m.st. Warszawy,topola czarna,Populus nigra,D264814,312,26,2001,4,AAKG9OAAFAAD7b9AAh,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403576_S1D_4_4.png?refresh=7459447611477196661,4,7504985.5593,5781650.6727
AAKG9OAAnAAF1OWAAQ,04.07.2012,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D264547,94,"10,5",2001,3,AAKG9OAAnAAF1OWAAQ,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403576_S10_3_3.png?refresh=-4614290879379915149,3,7504991.9448,5781688.019
AAKG9OAAFAAD7b9AAk,04.07.2012,Zarząd Zieleni m.st. Warszawy,topola czarna,Populus nigra,D264817,61,"7,5",2001,1,AAKG9OAAFAAD7b9AAk,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403576_S12_1_1.png?refresh=-3061165059542266999,1,7504996.6713,5781641.0748
AAKG9OAAFAAD7b9AAj,04.07.2012,Zarząd Zieleni m.st. Warszawy,topola czarna,Populus nigra,D264816,340,27,2001,4,AAKG9OAAFAAD7b9AAj,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403576_S1F_4_4.png,4,7504996.9414,5781645.6506
AAKG9OAAnAAF1OWAAP,04.07.2012,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D264546,101,6,2001,2,AAKG9OAAnAAF1OWAAP,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403576_SY_2_2.png?refresh=-1897065484458337682,2,7505001.8103,5781685.1459
AAKG9OAAFAAD7b9AAm,04.07.2012,Zarząd Zieleni m.st. Warszawy,lipa drobnolistna,Tilia cordata,D264819,69,6,2001,2,AAKG9OAAFAAD7b9AAm,http://mapa.um.warszawa.pl/mvimages/san12/fig/753_fig_7403576_SX_2_2.png,2,7505008.1445,5781636.6934
