id,Aktualność danych na dzień,Jednostka zarządzająca,Nazwa polska,Nazwa łacińska,Numer inwentaryzacyjny,Obwód pnia w cm,Wysokość w m,gtype,height,id,imgurl,width,x,y
AAKG9OAAFAAD6+CAAn,24.04.2012,Dzielnica Targówek,dąb szypułkowy,Quercus robur,D250148,44,5,2001,1,AAKG9OAAFAAD6+CAAn,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S1E_1_1.png?refresh=-4693659226558341292,1,7502919.4607,5796566.9715
AAKG9OAAFAAD6+CAAm,24.04.2012,Dzielnica Targówek,dąb szypułkowy,Quercus robur,D250147,51,8.5,2001,2,AAKG9OAAFAAD6+CAAm,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S11_2_2.png?refresh=-7915597862553769675,2,7502920.4638,5796571.9906
AAKG9OAAFAAD6/VAAc,24.04.2012,Dzielnica Targówek,jarząb szwedzki,Sorbus intermedia,D250068,33,4,2001,1,AAKG9OAAFAAD6/VAAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S1F_1_1.png?refresh=6508664379832265860,1,7502921.1471,5796500.2259
AAKG9OAAFAAD6+CAAl,24.04.2012,Dzielnica Targówek,dąb szypułkowy,Quercus robur,D250146,67,8,2001,2,AAKG9OAAFAAD6+CAAl,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S11_2_2.png,2,7502924.4906,5796568.9817
AAKG9OAAFAAD6+CAAj,24.04.2012,Dzielnica Targówek,dąb szypułkowy,Quercus robur,D250144,77,10,2001,2,AAKG9OAAFAAD6+CAAj,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S15_2_2.png?refresh=-1525361698432271957,2,7502929.2898,5796574.8243
AAKG9OAAFAAD6+CAAe,24.04.2012,Dzielnica Targówek,topola czarna,Populus nigra,D250139,100,12,2001,2,AAKG9OAAFAAD6+CAAe,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S15_2_2.png,2,7502929.8743,5796591.2944
AAKG9OAAFAAD6+CAAk,24.04.2012,Dzielnica Targówek,dąb szypułkowy,Quercus robur,D250145,75,8.5,2001,2,AAKG9OAAFAAD6+CAAk,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S11_2_2.png,2,7502930.3897,5796571.5857
AAKG9OAAFAAD6/VAAd,24.04.2012,Dzielnica Targówek,jarząb pospolity ,Sorbus aucuparia,D250069,40,5.5,2001,1,AAKG9OAAFAAD6/VAAd,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S1F_1_1.png,1,7502931.113,5796508.1248
AAKG9OAAFAAD6+CAAd,24.04.2012,Dzielnica Targówek,topola czarna,Populus nigra,D250138,"64, 45",9,2001,2,AAKG9OAAFAAD6+CAAd,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S11_2_2.png,2,7502935.0887,5796591.1148
AAKG9OAAFAAD6+CAAi,24.04.2012,Dzielnica Targówek,dąb szypułkowy,Quercus robur,D250143,72,7.5,2001,1,AAKG9OAAFAAD6+CAAi,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S1C_1_1.png?refresh=-5755692067348756314,1,7502935.9681,5796573.4141
AAKG9OAAFAAD6+CAAc,24.04.2012,Dzielnica Targówek,topola biała,Populus alba,D250137,"60, 59, 84",11,2001,2,AAKG9OAAFAAD6+CAAc,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S12_2_2.png?refresh=-387469230046908917,2,7502940.6683,5796592.0306
AAKG9OAAFAAD6+CAAh,24.04.2012,Dzielnica Targówek,dąb szypułkowy,Quercus robur,D250142,83,8.5,2001,2,AAKG9OAAFAAD6+CAAh,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S11_2_2.png,2,7502941.0421,5796578.5724
AAKG9OAAFAAD6+CAAg,24.04.2012,Dzielnica Targówek,dąb szypułkowy,Quercus robur,D250141,81,8,2001,2,AAKG9OAAFAAD6+CAAg,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S11_2_2.png,2,7502946.712,5796581.1306
AAKG9OAAFAAD6+CAAf,24.04.2012,Dzielnica Targówek,dąb szypułkowy,Quercus robur,D250140,64,7,2001,1,AAKG9OAAFAAD6+CAAf,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S1C_1_1.png,1,7502952.519,5796583.9168
AAKG9OAAFAAD6+CAAb,24.04.2012,Dzielnica Targówek,topola czarna,Populus nigra,D250136,"72, 45, 55, 80",8,2001,2,AAKG9OAAFAAD6+CAAb,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S15_2_2.png,2,7502969.5726,5796594.9222
AAKG9OAAFAAD6+CAAa,24.04.2012,Dzielnica Targówek,dąb szypułkowy,Quercus robur,D250135,50,7,2001,1,AAKG9OAAFAAD6+CAAa,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S14_1_1.png?refresh=-822297906293203321,1,7502969.6204,5796590.7253
AAKG9OAAFAAD6+CAAZ,24.04.2012,Dzielnica Targówek,dąb szypułkowy,Quercus robur,D250134,88,9.5,2001,2,AAKG9OAAFAAD6+CAAZ,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S15_2_2.png,2,7502980.1838,5796594.9287
AAKG9OAAFAAD6+CAAY,24.04.2012,Dzielnica Targówek,lipa drobnolistna,Tilia cordata,D250133,51,6,2001,1,AAKG9OAAFAAD6+CAAY,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S1F_1_1.png,1,7502986.082,5796597.7608
AAKG9OAAFAAD6+CAAX,24.04.2012,Dzielnica Targówek,lipa drobnolistna,Tilia cordata,D250132,73,7.5,2001,1,AAKG9OAAFAAD6+CAAX,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S1C_1_1.png,1,7502996.5531,5796602.2838
AAKG9OAAFAAD6+CAAW,24.04.2012,Dzielnica Targówek,lipa drobnolistna,Tilia cordata,D250131,75,7,2001,1,AAKG9OAAFAAD6+CAAW,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S14_1_1.png,1,7503002.1771,5796604.705
AAKG9OAAFAAD6+CAAV,24.04.2012,Dzielnica Targówek,lipa drobnolistna,Tilia cordata,D250130,97,7,2001,1,AAKG9OAAFAAD6+CAAV,http://mapa.um.warszawa.pl/mvimages/san13/fig/752_fig_7404247_S14_1_1.png,1,7503008.122,5796606.4427
